tile_name,row_start,col_start,left,bottom,right,top
38SMB_00965_r5280_c9680,5280,9680,496800.0,3644000.0,500000.0,3647200.0
38SMB_00966_r5520_c0,5520,0,400000.0,3641600.0,403200.0,3644800.0
38SMB_00967_r5520_c240,5520,240,402400.0,3641600.0,405600.0,3644800.0
38SMB_00968_r5520_c480,5520,480,404800.0,3641600.0,408000.0,3644800.0
38SMB_00969_r5520_c720,5520,720,407200.0,3641600.0,410400.0,3644800.0
38SMB_00970_r5520_c960,5520,960,409600.0,3641600.0,412800.0,3644800.0
38SMB_00971_r5520_c1200,5520,1200,412000.0,3641600.0,415200.0,3644800.0
38SMB_00972_r5520_c1440,5520,1440,414400.0,3641600.0,417600.0,3644800.0
38SMB_00973_r5520_c1680,5520,1680,416800.0,3641600.0,420000.0,3644800.0
38SMB_00974_r5520_c1920,5520,1920,419200.0,3641600.0,422400.0,3644800.0
38SMB_00975_r5520_c2160,5520,2160,421600.0,3641600.0,424800.0,3644800.0
38SMB_00976_r5520_c2400,5520,2400,424000.0,3641600.0,427200.0,3644800.0
38SMB_00977_r5520_c2640,5520,2640,426400.0,3641600.0,429600.0,3644800.0
38SMB_00978_r5520_c2880,5520,2880,428800.0,3641600.0,432000.0,3644800.0
38SMB_00979_r5520_c3120,5520,3120,431200.0,3641600.0,434400.0,3644800.0
38SMB_00980_r5520_c3360,5520,3360,433600.0,3641600.0,436800.0,3644800.0
38SMB_00981_r5520_c3600,5520,3600,436000.0,3641600.0,439200.0,3644800.0
38SMB_00982_r5520_c3840,5520,3840,438400.0,3641600.0,441600.0,3644800.0
38SMB_00983_r5520_c4080,5520,4080,440800.0,3641600.0,444000.0,3644800.0
38SMB_00984_r5520_c4320,5520,4320,443200.0,3641600.0,446400.0,3644800.0
38SMB_00985_r5520_c4560,5520,4560,445600.0,3641600.0,448800.0,3644800.0
38SMB_00986_r5520_c4800,5520,4800,448000.0,3641600.0,451200.0,3644800.0
38SMB_00987_r5520_c5040,5520,5040,450400.0,3641600.0,453600.0,3644800.0
38SMB_00988_r5520_c5280,5520,5280,452800.0,3641600.0,456000.0,3644800.0
38SMB_00989_r5520_c5520,5520,5520,455200.0,3641600.0,458400.0,3644800.0
38SMB_00990_r5520_c5760,5520,5760,457600.0,3641600.0,460800.0,3644800.0
38SMB_00991_r5520_c6000,5520,6000,460000.0,3641600.0,463200.0,3644800.0
38SMB_00992_r5520_c6240,5520,6240,462400.0,3641600.0,465600.0,3644800.0
38SMB_00993_r5520_c6480,5520,6480,464800.0,3641600.0,468000.0,3644800.0
38SMB_00994_r5520_c6720,5520,6720,467200.0,3641600.0,470400.0,3644800.0
38SMB_00995_r5520_c6960,5520,6960,469600.0,3641600.0,472800.0,3644800.0
38SMB_00996_r5520_c7200,5520,7200,472000.0,3641600.0,475200.0,3644800.0
38SMB_00997_r5520_c7440,5520,7440,474400.0,3641600.0,477600.0,3644800.0
38SMB_00998_r5520_c7680,5520,7680,476800.0,3641600.0,480000.0,3644800.0
38SMB_00999_r5520_c7920,5520,7920,479200.0,3641600.0,482400.0,3644800.0
38SMB_01000_r5520_c8160,5520,8160,481600.0,3641600.0,484800.0,3644800.0
38SMB_01001_r5520_c8400,5520,8400,484000.0,3641600.0,487200.0,3644800.0
38SMB_01002_r5520_c8640,5520,8640,486400.0,3641600.0,489600.0,3644800.0
38SMB_01003_r5520_c8880,5520,8880,488800.0,3641600.0,492000.0,3644800.0
38SMB_01004_r5520_c9120,5520,9120,491200.0,3641600.0,494400.0,3644800.0
38SMB_01005_r5520_c9360,5520,9360,493600.0,3641600.0,496800.0,3644800.0
38SMB_01006_r5520_c9600,5520,9600,496000.0,3641600.0,499200.0,3644800.0
38SMB_01007_r5520_c9680,5520,9680,496800.0,3641600.0,500000.0,3644800.0
38SMB_01008_r5760_c0,5760,0,400000.0,3639200.0,403200.0,3642400.0
38SMB_01009_r5760_c240,5760,240,402400.0,3639200.0,405600.0,3642400.0
38SMB_01010_r5760_c480,5760,480,404800.0,3639200.0,408000.0,3642400.0
38SMB_01011_r5760_c720,5760,720,407200.0,3639200.0,410400.0,3642400.0
38SMB_01012_r5760_c960,5760,960,409600.0,3639200.0,412800.0,3642400.0
38SMB_01013_r5760_c1200,5760,1200,412000.0,3639200.0,415200.0,3642400.0
38SMB_01014_r5760_c1440,5760,1440,414400.0,3639200.0,417600.0,3642400.0
38SMB_01015_r5760_c1680,5760,1680,416800.0,3639200.0,420000.0,3642400.0
38SMB_01016_r5760_c1920,5760,1920,419200.0,3639200.0,422400.0,3642400.0
38SMB_01017_r5760_c2160,5760,2160,421600.0,3639200.0,424800.0,3642400.0
38SMB_01018_r5760_c2400,5760,2400,424000.0,3639200.0,427200.0,3642400.0
38SMB_01019_r5760_c2640,5760,2640,426400.0,3639200.0,429600.0,3642400.0
38SMB_01020_r5760_c2880,5760,2880,428800.0,3639200.0,432000.0,3642400.0
38SMB_01021_r5760_c3120,5760,3120,431200.0,3639200.0,434400.0,3642400.0
38SMB_01022_r5760_c3360,5760,3360,433600.0,3639200.0,436800.0,3642400.0
38SMB_01023_r5760_c3600,5760,3600,436000.0,3639200.0,439200.0,3642400.0
38SMB_01024_r5760_c3840,5760,3840,438400.0,3639200.0,441600.0,3642400.0
38SMB_01025_r5760_c4080,5760,4080,440800.0,3639200.0,444000.0,3642400.0
38SMB_01026_r5760_c4320,5760,4320,443200.0,3639200.0,446400.0,3642400.0
38SMB_01027_r5760_c4560,5760,4560,445600.0,3639200.0,448800.0,3642400.0
38SMB_01028_r5760_c4800,5760,4800,448000.0,3639200.0,451200.0,3642400.0
38SMB_01029_r5760_c5040,5760,5040,450400.0,3639200.0,453600.0,3642400.0
38SMB_01030_r5760_c5280,5760,5280,452800.0,3639200.0,456000.0,3642400.0
38SMB_01031_r5760_c5520,5760,5520,455200.0,3639200.0,458400.0,3642400.0
38SMB_01032_r5760_c5760,5760,5760,457600.0,3639200.0,460800.0,3642400.0
38SMB_01033_r5760_c6000,5760,6000,460000.0,3639200.0,463200.0,3642400.0
38SMB_01034_r5760_c6240,5760,6240,462400.0,3639200.0,465600.0,3642400.0
38SMB_01035_r5760_c6480,5760,6480,464800.0,3639200.0,468000.0,3642400.0
38SMB_01036_r5760_c6720,5760,6720,467200.0,3639200.0,470400.0,3642400.0
38SMB_01037_r5760_c6960,5760,6960,469600.0,3639200.0,472800.0,3642400.0
38SMB_01038_r5760_c7200,5760,7200,472000.0,3639200.0,475200.0,3642400.0
38SMB_01039_r5760_c7440,5760,7440,474400.0,3639200.0,477600.0,3642400.0
38SMB_01040_r5760_c7680,5760,7680,476800.0,3639200.0,480000.0,3642400.0
38SMB_01041_r5760_c7920,5760,7920,479200.0,3639200.0,482400.0,3642400.0
38SMB_01042_r5760_c8160,5760,8160,481600.0,3639200.0,484800.0,3642400.0
38SMB_01043_r5760_c8400,5760,8400,484000.0,3639200.0,487200.0,3642400.0
38SMB_01044_r5760_c8640,5760,8640,486400.0,3639200.0,489600.0,3642400.0
38SMB_01045_r5760_c8880,5760,8880,488800.0,3639200.0,492000.0,3642400.0
38SMB_01046_r5760_c9120,5760,9120,491200.0,3639200.0,494400.0,3642400.0
38SMB_01047_r5760_c9360,5760,9360,493600.0,3639200.0,496800.0,3642400.0
38SMB_01048_r5760_c9600,5760,9600,496000.0,3639200.0,499200.0,3642400.0
38SMB_01049_r5760_c9680,5760,9680,496800.0,3639200.0,500000.0,3642400.0
38SMB_01050_r6000_c0,6000,0,400000.0,3636800.0,403200.0,3640000.0
38SMB_01051_r6000_c240,6000,240,402400.0,3636800.0,405600.0,3640000.0
38SMB_01052_r6000_c480,6000,480,404800.0,3636800.0,408000.0,3640000.0
38SMB_01053_r6000_c720,6000,720,407200.0,3636800.0,410400.0,3640000.0
38SMB_01054_r6000_c960,6000,960,409600.0,3636800.0,412800.0,3640000.0
38SMB_01055_r6000_c1200,6000,1200,412000.0,3636800.0,415200.0,3640000.0
38SMB_01056_r6000_c1440,6000,1440,414400.0,3636800.0,417600.0,3640000.0
38SMB_01057_r6000_c1680,6000,1680,416800.0,3636800.0,420000.0,3640000.0
38SMB_01058_r6000_c1920,6000,1920,419200.0,3636800.0,422400.0,3640000.0
38SMB_01059_r6000_c2160,6000,2160,421600.0,3636800.0,424800.0,3640000.0
38SMB_01060_r6000_c2400,6000,2400,424000.0,3636800.0,427200.0,3640000.0
38SMB_01061_r6000_c2640,6000,2640,426400.0,3636800.0,429600.0,3640000.0
38SMB_01062_r6000_c2880,6000,2880,428800.0,3636800.0,432000.0,3640000.0
38SMB_01063_r6000_c3120,6000,3120,431200.0,3636800.0,434400.0,3640000.0
38SMB_01064_r6000_c3360,6000,3360,433600.0,3636800.0,436800.0,3640000.0
38SMB_01065_r6000_c3600,6000,3600,436000.0,3636800.0,439200.0,3640000.0
38SMB_01066_r6000_c3840,6000,3840,438400.0,3636800.0,441600.0,3640000.0
38SMB_01067_r6000_c4080,6000,4080,440800.0,3636800.0,444000.0,3640000.0
38SMB_01068_r6000_c4320,6000,4320,443200.0,3636800.0,446400.0,3640000.0
38SMB_01069_r6000_c4560,6000,4560,445600.0,3636800.0,448800.0,3640000.0
38SMB_01070_r6000_c4800,6000,4800,448000.0,3636800.0,451200.0,3640000.0
38SMB_01071_r6000_c5040,6000,5040,450400.0,3636800.0,453600.0,3640000.0
38SMB_01072_r6000_c5280,6000,5280,452800.0,3636800.0,456000.0,3640000.0
38SMB_01073_r6000_c5520,6000,5520,455200.0,3636800.0,458400.0,3640000.0
38SMB_01074_r6000_c5760,6000,5760,457600.0,3636800.0,460800.0,3640000.0
38SMB_01075_r6000_c6000,6000,6000,460000.0,3636800.0,463200.0,3640000.0
38SMB_01076_r6000_c6240,6000,6240,462400.0,3636800.0,465600.0,3640000.0
38SMB_01077_r6000_c6480,6000,6480,464800.0,3636800.0,468000.0,3640000.0
38SMB_01078_r6000_c6720,6000,6720,467200.0,3636800.0,470400.0,3640000.0
38SMB_01079_r6000_c6960,6000,6960,469600.0,3636800.0,472800.0,3640000.0
38SMB_01080_r6000_c7200,6000,7200,472000.0,3636800.0,475200.0,3640000.0
38SMB_01081_r6000_c7440,6000,7440,474400.0,3636800.0,477600.0,3640000.0
38SMB_01082_r6000_c7680,6000,7680,476800.0,3636800.0,480000.0,3640000.0
38SMB_01083_r6000_c7920,6000,7920,479200.0,3636800.0,482400.0,3640000.0
38SMB_01084_r6000_c8160,6000,8160,481600.0,3636800.0,484800.0,3640000.0
38SMB_01085_r6000_c8400,6000,8400,484000.0,3636800.0,487200.0,3640000.0
38SMB_01086_r6000_c8640,6000,8640,486400.0,3636800.0,489600.0,3640000.0
38SMB_01087_r6000_c8880,6000,8880,488800.0,3636800.0,492000.0,3640000.0
38SMB_01088_r6000_c9120,6000,9120,491200.0,3636800.0,494400.0,3640000.0
38SMB_01089_r6000_c9360,6000,9360,493600.0,3636800.0,496800.0,3640000.0
38SMB_01090_r6000_c9600,6000,9600,496000.0,3636800.0,499200.0,3640000.0
38SMB_01091_r6000_c9680,6000,9680,496800.0,3636800.0,500000.0,3640000.0
38SMB_01092_r6240_c0,6240,0,400000.0,3634400.0,403200.0,3637600.0
38SMB_01093_r6240_c240,6240,240,402400.0,3634400.0,405600.0,3637600.0
38SMB_01094_r6240_c480,6240,480,404800.0,3634400.0,408000.0,3637600.0
38SMB_01095_r6240_c720,6240,720,407200.0,3634400.0,410400.0,3637600.0
38SMB_01096_r6240_c960,6240,960,409600.0,3634400.0,412800.0,3637600.0
38SMB_01097_r6240_c1200,6240,1200,412000.0,3634400.0,415200.0,3637600.0
38SMB_01098_r6240_c1440,6240,1440,414400.0,3634400.0,417600.0,3637600.0
38SMB_01099_r6240_c1680,6240,1680,416800.0,3634400.0,420000.0,3637600.0
38SMB_01100_r6240_c1920,6240,1920,419200.0,3634400.0,422400.0,3637600.0
38SMB_01101_r6240_c2160,6240,2160,421600.0,3634400.0,424800.0,3637600.0
38SMB_01102_r6240_c2400,6240,2400,424000.0,3634400.0,427200.0,3637600.0
38SMB_01103_r6240_c2640,6240,2640,426400.0,3634400.0,429600.0,3637600.0
38SMB_01104_r6240_c2880,6240,2880,428800.0,3634400.0,432000.0,3637600.0
38SMB_01105_r6240_c3120,6240,3120,431200.0,3634400.0,434400.0,3637600.0
38SMB_01106_r6240_c3360,6240,3360,433600.0,3634400.0,436800.0,3637600.0
38SMB_01107_r6240_c3600,6240,3600,436000.0,3634400.0,439200.0,3637600.0
38SMB_01108_r6240_c3840,6240,3840,438400.0,3634400.0,441600.0,3637600.0
38SMB_01109_r6240_c4080,6240,4080,440800.0,3634400.0,444000.0,3637600.0
38SMB_01110_r6240_c4320,6240,4320,443200.0,3634400.0,446400.0,3637600.0
38SMB_01111_r6240_c4560,6240,4560,445600.0,3634400.0,448800.0,3637600.0
38SMB_01112_r6240_c4800,6240,4800,448000.0,3634400.0,451200.0,3637600.0
38SMB_01113_r6240_c5040,6240,5040,450400.0,3634400.0,453600.0,3637600.0
38SMB_01114_r6240_c5280,6240,5280,452800.0,3634400.0,456000.0,3637600.0
38SMB_01115_r6240_c5520,6240,5520,455200.0,3634400.0,458400.0,3637600.0
38SMB_01116_r6240_c5760,6240,5760,457600.0,3634400.0,460800.0,3637600.0
38SMB_01117_r6240_c6000,6240,6000,460000.0,3634400.0,463200.0,3637600.0
38SMB_01118_r6240_c6240,6240,6240,462400.0,3634400.0,465600.0,3637600.0
38SMB_01119_r6240_c6480,6240,6480,464800.0,3634400.0,468000.0,3637600.0
38SMB_01120_r6240_c6720,6240,6720,467200.0,3634400.0,470400.0,3637600.0
38SMB_01121_r6240_c6960,6240,6960,469600.0,3634400.0,472800.0,3637600.0
38SMB_01122_r6240_c7200,6240,7200,472000.0,3634400.0,475200.0,3637600.0
38SMB_01123_r6240_c7440,6240,7440,474400.0,3634400.0,477600.0,3637600.0
38SMB_01124_r6240_c7680,6240,7680,476800.0,3634400.0,480000.0,3637600.0
38SMB_01125_r6240_c7920,6240,7920,479200.0,3634400.0,482400.0,3637600.0
38SMB_01126_r6240_c8160,6240,8160,481600.0,3634400.0,484800.0,3637600.0
38SMB_01127_r6240_c8400,6240,8400,484000.0,3634400.0,487200.0,3637600.0
38SMB_01128_r6240_c8640,6240,8640,486400.0,3634400.0,489600.0,3637600.0
38SMB_01129_r6240_c8880,6240,8880,488800.0,3634400.0,492000.0,3637600.0
38SMB_01130_r6240_c9120,6240,9120,491200.0,3634400.0,494400.0,3637600.0
38SMB_01131_r6240_c9360,6240,9360,493600.0,3634400.0,496800.0,3637600.0
38SMB_01132_r6240_c9600,6240,9600,496000.0,3634400.0,499200.0,3637600.0
38SMB_01133_r6240_c9680,6240,9680,496800.0,3634400.0,500000.0,3637600.0
38SMB_01134_r6480_c0,6480,0,400000.0,3632000.0,403200.0,3635200.0
38SMB_01135_r6480_c240,6480,240,402400.0,3632000.0,405600.0,3635200.0
38SMB_01136_r6480_c480,6480,480,404800.0,3632000.0,408000.0,3635200.0
38SMB_01137_r6480_c720,6480,720,407200.0,3632000.0,410400.0,3635200.0
38SMB_01138_r6480_c960,6480,960,409600.0,3632000.0,412800.0,3635200.0
38SMB_01139_r6480_c1200,6480,1200,412000.0,3632000.0,415200.0,3635200.0
38SMB_01140_r6480_c1440,6480,1440,414400.0,3632000.0,417600.0,3635200.0
38SMB_01141_r6480_c1680,6480,1680,416800.0,3632000.0,420000.0,3635200.0
38SMB_01142_r6480_c1920,6480,1920,419200.0,3632000.0,422400.0,3635200.0
38SMB_01143_r6480_c2160,6480,2160,421600.0,3632000.0,424800.0,3635200.0
38SMB_01144_r6480_c2400,6480,2400,424000.0,3632000.0,427200.0,3635200.0
38SMB_01145_r6480_c2640,6480,2640,426400.0,3632000.0,429600.0,3635200.0
38SMB_01146_r6480_c2880,6480,2880,428800.0,3632000.0,432000.0,3635200.0
38SMB_01147_r6480_c3120,6480,3120,431200.0,3632000.0,434400.0,3635200.0
38SMB_01148_r6480_c3360,6480,3360,433600.0,3632000.0,436800.0,3635200.0
38SMB_01149_r6480_c3600,6480,3600,436000.0,3632000.0,439200.0,3635200.0
38SMB_01150_r6480_c3840,6480,3840,438400.0,3632000.0,441600.0,3635200.0
38SMB_01151_r6480_c4080,6480,4080,440800.0,3632000.0,444000.0,3635200.0
38SMB_01152_r6480_c4320,6480,4320,443200.0,3632000.0,446400.0,3635200.0
38SMB_01153_r6480_c4560,6480,4560,445600.0,3632000.0,448800.0,3635200.0
38SMB_01154_r6480_c4800,6480,4800,448000.0,3632000.0,451200.0,3635200.0
38SMB_01155_r6480_c5040,6480,5040,450400.0,3632000.0,453600.0,3635200.0
38SMB_01156_r6480_c5280,6480,5280,452800.0,3632000.0,456000.0,3635200.0
38SMB_01157_r6480_c5520,6480,5520,455200.0,3632000.0,458400.0,3635200.0
38SMB_01158_r6480_c5760,6480,5760,457600.0,3632000.0,460800.0,3635200.0
38SMB_01159_r6480_c6000,6480,6000,460000.0,3632000.0,463200.0,3635200.0
38SMB_01160_r6480_c6240,6480,6240,462400.0,3632000.0,465600.0,3635200.0
38SMB_01161_r6480_c6480,6480,6480,464800.0,3632000.0,468000.0,3635200.0
38SMB_01162_r6480_c6720,6480,6720,467200.0,3632000.0,470400.0,3635200.0
38SMB_01163_r6480_c6960,6480,6960,469600.0,3632000.0,472800.0,3635200.0
38SMB_01164_r6480_c7200,6480,7200,472000.0,3632000.0,475200.0,3635200.0
38SMB_01165_r6480_c7440,6480,7440,474400.0,3632000.0,477600.0,3635200.0
38SMB_01166_r6480_c7680,6480,7680,476800.0,3632000.0,480000.0,3635200.0
38SMB_01167_r6480_c7920,6480,7920,479200.0,3632000.0,482400.0,3635200.0
38SMB_01168_r6480_c8160,6480,8160,481600.0,3632000.0,484800.0,3635200.0
38SMB_01169_r6480_c8400,6480,8400,484000.0,3632000.0,487200.0,3635200.0
38SMB_01170_r6480_c8640,6480,8640,486400.0,3632000.0,489600.0,3635200.0
38SMB_01171_r6480_c8880,6480,8880,488800.0,3632000.0,492000.0,3635200.0
38SMB_01172_r6480_c9120,6480,9120,491200.0,3632000.0,494400.0,3635200.0
38SMB_01173_r6480_c9360,6480,9360,493600.0,3632000.0,496800.0,3635200.0
38SMB_01174_r6480_c9600,6480,9600,496000.0,3632000.0,499200.0,3635200.0
38SMB_01175_r6480_c9680,6480,9680,496800.0,3632000.0,500000.0,3635200.0
38SMB_01176_r6720_c0,6720,0,400000.0,3629600.0,403200.0,3632800.0
38SMB_01177_r6720_c240,6720,240,402400.0,3629600.0,405600.0,3632800.0
38SMB_01178_r6720_c480,6720,480,404800.0,3629600.0,408000.0,3632800.0
38SMB_01179_r6720_c720,6720,720,407200.0,3629600.0,410400.0,3632800.0
38SMB_01180_r6720_c960,6720,960,409600.0,3629600.0,412800.0,3632800.0
38SMB_01181_r6720_c1200,6720,1200,412000.0,3629600.0,415200.0,3632800.0
38SMB_01182_r6720_c1440,6720,1440,414400.0,3629600.0,417600.0,3632800.0
38SMB_01183_r6720_c1680,6720,1680,416800.0,3629600.0,420000.0,3632800.0
38SMB_01184_r6720_c1920,6720,1920,419200.0,3629600.0,422400.0,3632800.0
38SMB_01185_r6720_c2160,6720,2160,421600.0,3629600.0,424800.0,3632800.0
38SMB_01186_r6720_c2400,6720,2400,424000.0,3629600.0,427200.0,3632800.0
38SMB_01187_r6720_c2640,6720,2640,426400.0,3629600.0,429600.0,3632800.0
38SMB_01188_r6720_c2880,6720,2880,428800.0,3629600.0,432000.0,3632800.0
38SMB_01189_r6720_c3120,6720,3120,431200.0,3629600.0,434400.0,3632800.0
38SMB_01190_r6720_c3360,6720,3360,433600.0,3629600.0,436800.0,3632800.0
38SMB_01191_r6720_c3600,6720,3600,436000.0,3629600.0,439200.0,3632800.0
38SMB_01192_r6720_c3840,6720,3840,438400.0,3629600.0,441600.0,3632800.0
38SMB_01193_r6720_c4080,6720,4080,440800.0,3629600.0,444000.0,3632800.0
38SMB_01194_r6720_c4320,6720,4320,443200.0,3629600.0,446400.0,3632800.0
38SMB_01195_r6720_c4560,6720,4560,445600.0,3629600.0,448800.0,3632800.0
38SMB_01196_r6720_c4800,6720,4800,448000.0,3629600.0,451200.0,3632800.0
38SMB_01197_r6720_c5040,6720,5040,450400.0,3629600.0,453600.0,3632800.0
38SMB_01198_r6720_c5280,6720,5280,452800.0,3629600.0,456000.0,3632800.0
38SMB_01199_r6720_c5520,6720,5520,455200.0,3629600.0,458400.0,3632800.0
38SMB_01200_r6720_c5760,6720,5760,457600.0,3629600.0,460800.0,3632800.0
38SMB_01201_r6720_c6000,6720,6000,460000.0,3629600.0,463200.0,3632800.0
38SMB_01202_r6720_c6240,6720,6240,462400.0,3629600.0,465600.0,3632800.0
38SMB_01203_r6720_c6480,6720,6480,464800.0,3629600.0,468000.0,3632800.0
38SMB_01204_r6720_c6720,6720,6720,467200.0,3629600.0,470400.0,3632800.0
38SMB_01205_r6720_c6960,6720,6960,469600.0,3629600.0,472800.0,3632800.0
38SMB_01206_r6720_c7200,6720,7200,472000.0,3629600.0,475200.0,3632800.0
38SMB_01207_r6720_c7440,6720,7440,474400.0,3629600.0,477600.0,3632800.0
38SMB_01208_r6720_c7680,6720,7680,476800.0,3629600.0,480000.0,3632800.0
38SMB_01209_r6720_c7920,6720,7920,479200.0,3629600.0,482400.0,3632800.0
38SMB_01210_r6720_c8160,6720,8160,481600.0,3629600.0,484800.0,3632800.0
38SMB_01211_r6720_c8400,6720,8400,484000.0,3629600.0,487200.0,3632800.0
38SMB_01212_r6720_c8640,6720,8640,486400.0,3629600.0,489600.0,3632800.0
38SMB_01213_r6720_c8880,6720,8880,488800.0,3629600.0,492000.0,3632800.0
38SMB_01214_r6720_c9120,6720,9120,491200.0,3629600.0,494400.0,3632800.0
38SMB_01215_r6720_c9360,6720,9360,493600.0,3629600.0,496800.0,3632800.0
38SMB_01216_r6720_c9600,6720,9600,496000.0,3629600.0,499200.0,3632800.0
38SMB_01217_r6720_c9680,6720,9680,496800.0,3629600.0,500000.0,3632800.0
38SMB_01218_r6960_c0,6960,0,400000.0,3627200.0,403200.0,3630400.0
38SMB_01219_r6960_c240,6960,240,402400.0,3627200.0,405600.0,3630400.0
38SMB_01220_r6960_c480,6960,480,404800.0,3627200.0,408000.0,3630400.0
38SMB_01221_r6960_c720,6960,720,407200.0,3627200.0,410400.0,3630400.0
38SMB_01222_r6960_c960,6960,960,409600.0,3627200.0,412800.0,3630400.0
38SMB_01223_r6960_c1200,6960,1200,412000.0,3627200.0,415200.0,3630400.0
38SMB_01224_r6960_c1440,6960,1440,414400.0,3627200.0,417600.0,3630400.0
38SMB_01225_r6960_c1680,6960,1680,416800.0,3627200.0,420000.0,3630400.0
38SMB_01226_r6960_c1920,6960,1920,419200.0,3627200.0,422400.0,3630400.0
38SMB_01227_r6960_c2160,6960,2160,421600.0,3627200.0,424800.0,3630400.0
38SMB_01228_r6960_c2400,6960,2400,424000.0,3627200.0,427200.0,3630400.0
38SMB_01229_r6960_c2640,6960,2640,426400.0,3627200.0,429600.0,3630400.0
38SMB_01230_r6960_c2880,6960,2880,428800.0,3627200.0,432000.0,3630400.0
38SMB_01231_r6960_c3120,6960,3120,431200.0,3627200.0,434400.0,3630400.0
38SMB_01232_r6960_c3360,6960,3360,433600.0,3627200.0,436800.0,3630400.0
38SMB_01233_r6960_c3600,6960,3600,436000.0,3627200.0,439200.0,3630400.0
38SMB_01234_r6960_c3840,6960,3840,438400.0,3627200.0,441600.0,3630400.0
38SMB_01235_r6960_c4080,6960,4080,440800.0,3627200.0,444000.0,3630400.0
38SMB_01236_r6960_c4320,6960,4320,443200.0,3627200.0,446400.0,3630400.0
38SMB_01237_r6960_c4560,6960,4560,445600.0,3627200.0,448800.0,3630400.0
38SMB_01238_r6960_c4800,6960,4800,448000.0,3627200.0,451200.0,3630400.0
38SMB_01239_r6960_c5040,6960,5040,450400.0,3627200.0,453600.0,3630400.0
38SMB_01240_r6960_c5280,6960,5280,452800.0,3627200.0,456000.0,3630400.0
38SMB_01241_r6960_c5520,6960,5520,455200.0,3627200.0,458400.0,3630400.0
38SMB_01242_r6960_c5760,6960,5760,457600.0,3627200.0,460800.0,3630400.0
38SMB_01243_r6960_c6000,6960,6000,460000.0,3627200.0,463200.0,3630400.0
38SMB_01244_r6960_c6240,6960,6240,462400.0,3627200.0,465600.0,3630400.0
38SMB_01245_r6960_c6480,6960,6480,464800.0,3627200.0,468000.0,3630400.0
38SMB_01246_r6960_c6720,6960,6720,467200.0,3627200.0,470400.0,3630400.0
38SMB_01247_r6960_c6960,6960,6960,469600.0,3627200.0,472800.0,3630400.0
38SMB_01248_r6960_c7200,6960,7200,472000.0,3627200.0,475200.0,3630400.0
38SMB_01249_r6960_c7440,6960,7440,474400.0,3627200.0,477600.0,3630400.0
38SMB_01250_r6960_c7680,6960,7680,476800.0,3627200.0,480000.0,3630400.0
38SMB_01251_r6960_c7920,6960,7920,479200.0,3627200.0,482400.0,3630400.0
38SMB_01252_r6960_c8160,6960,8160,481600.0,3627200.0,484800.0,3630400.0
38SMB_01253_r6960_c8400,6960,8400,484000.0,3627200.0,487200.0,3630400.0
38SMB_01254_r6960_c8640,6960,8640,486400.0,3627200.0,489600.0,3630400.0
38SMB_01255_r6960_c8880,6960,8880,488800.0,3627200.0,492000.0,3630400.0
38SMB_01256_r6960_c9120,6960,9120,491200.0,3627200.0,494400.0,3630400.0
38SMB_01257_r6960_c9360,6960,9360,493600.0,3627200.0,496800.0,3630400.0
38SMB_01258_r6960_c9600,6960,9600,496000.0,3627200.0,499200.0,3630400.0
38SMB_01259_r6960_c9680,6960,9680,496800.0,3627200.0,500000.0,3630400.0
38SMB_01260_r7200_c0,7200,0,400000.0,3624800.0,403200.0,3628000.0
38SMB_01261_r7200_c240,7200,240,402400.0,3624800.0,405600.0,3628000.0
38SMB_01262_r7200_c480,7200,480,404800.0,3624800.0,408000.0,3628000.0
38SMB_01263_r7200_c720,7200,720,407200.0,3624800.0,410400.0,3628000.0
38SMB_01264_r7200_c960,7200,960,409600.0,3624800.0,412800.0,3628000.0
38SMB_01265_r7200_c1200,7200,1200,412000.0,3624800.0,415200.0,3628000.0
38SMB_01266_r7200_c1440,7200,1440,414400.0,3624800.0,417600.0,3628000.0
38SMB_01267_r7200_c1680,7200,1680,416800.0,3624800.0,420000.0,3628000.0
38SMB_01268_r7200_c1920,7200,1920,419200.0,3624800.0,422400.0,3628000.0
38SMB_01269_r7200_c2160,7200,2160,421600.0,3624800.0,424800.0,3628000.0
38SMB_01270_r7200_c2400,7200,2400,424000.0,3624800.0,427200.0,3628000.0
38SMB_01271_r7200_c2640,7200,2640,426400.0,3624800.0,429600.0,3628000.0
38SMB_01272_r7200_c2880,7200,2880,428800.0,3624800.0,432000.0,3628000.0
38SMB_01273_r7200_c3120,7200,3120,431200.0,3624800.0,434400.0,3628000.0
38SMB_01274_r7200_c3360,7200,3360,433600.0,3624800.0,436800.0,3628000.0
38SMB_01275_r7200_c3600,7200,3600,436000.0,3624800.0,439200.0,3628000.0
38SMB_01276_r7200_c3840,7200,3840,438400.0,3624800.0,441600.0,3628000.0
38SMB_01277_r7200_c4080,7200,4080,440800.0,3624800.0,444000.0,3628000.0
38SMB_01278_r7200_c4320,7200,4320,443200.0,3624800.0,446400.0,3628000.0
38SMB_01279_r7200_c4560,7200,4560,445600.0,3624800.0,448800.0,3628000.0
38SMB_01280_r7200_c4800,7200,4800,448000.0,3624800.0,451200.0,3628000.0
38SMB_01281_r7200_c5040,7200,5040,450400.0,3624800.0,453600.0,3628000.0
38SMB_01282_r7200_c5280,7200,5280,452800.0,3624800.0,456000.0,3628000.0
38SMB_01283_r7200_c5520,7200,5520,455200.0,3624800.0,458400.0,3628000.0
