pipeline,tile_name,split,row_start,col_start,same_split_partial_tells,same_split_labelable_tells,other_split_tells,excluded_boundary_tells,partial_contamination,cross_split_contamination,excluded_boundary_contamination,any_unlabelled_tell,max_same_split_visible_fraction,max_any_visible_fraction,same_split_partial_ids,other_split_ids,excluded_boundary_ids
320,train_0769_r6960_c3600,train,6960,3600,0,0,0,0,False,False,False,False,,,,,
320,train_0770_r6960_c3840,train,6960,3840,0,0,0,0,False,False,False,False,,,,,
320,train_0771_r6960_c4080,train,6960,4080,0,0,0,0,False,False,False,False,,,,,
320,train_0772_r6960_c4320,train,6960,4320,0,0,0,0,False,False,False,False,,,,,
320,train_0773_r6960_c4560,train,6960,4560,0,0,0,0,False,False,False,False,,,,,
320,train_0774_r6960_c4800,train,6960,4800,0,0,0,0,False,False,False,False,,,,,
320,train_0776_r6960_c5280,train,6960,5280,0,0,0,0,False,False,False,False,,,,,
320,train_0780_r7200_c0,train,7200,0,0,0,0,0,False,False,False,False,,,,,
320,train_0781_r7200_c240,train,7200,240,0,0,0,0,False,False,False,False,,,,,
320,train_0783_r7200_c720,train,7200,720,0,0,0,0,False,False,False,False,,,,,
320,train_0784_r7200_c960,train,7200,960,0,0,0,0,False,False,False,False,,,,,
320,train_0785_r7200_c1200,train,7200,1200,0,0,0,0,False,False,False,False,,,,,
320,train_0786_r7200_c1440,train,7200,1440,0,0,0,0,False,False,False,False,,,,,
320,train_0787_r7200_c1680,train,7200,1680,0,0,0,0,False,False,False,False,,,,,
320,train_0788_r7200_c1920,train,7200,1920,0,0,0,0,False,False,False,False,,,,,
320,train_0791_r7200_c2640,train,7200,2640,1,0,0,0,True,False,False,True,0.4035487055286039,0.4035487055286039,53,,
320,train_0792_r7200_c2880,train,7200,2880,0,0,0,0,False,False,False,False,,,,,
320,train_0793_r7200_c3120,train,7200,3120,0,0,0,0,False,False,False,False,,,,,
320,train_0794_r7200_c3360,train,7200,3360,0,0,0,0,False,False,False,False,,,,,
320,train_0795_r7200_c3600,train,7200,3600,0,0,0,0,False,False,False,False,,,,,
320,train_0796_r7200_c3840,train,7200,3840,0,0,0,0,False,False,False,False,,,,,
320,train_0797_r7200_c4080,train,7200,4080,0,0,0,0,False,False,False,False,,,,,
320,train_0799_r7200_c4560,train,7200,4560,0,0,0,0,False,False,False,False,,,,,
320,train_0801_r7200_c5040,train,7200,5040,0,0,0,0,False,False,False,False,,,,,
320,train_0802_r7200_c5280,train,7200,5280,0,0,0,0,False,False,False,False,,,,,
320,train_0803_r7200_c5520,train,7200,5520,0,0,0,0,False,False,False,False,,,,,
320,train_0804_r7200_c5760,train,7200,5760,2,0,0,0,True,False,False,True,0.4259486322901191,0.4259486322901191,847;654,,
320,train_0806_r7440_c0,train,7440,0,0,0,0,0,False,False,False,False,,,,,
320,train_0807_r7440_c240,train,7440,240,0,0,0,0,False,False,False,False,,,,,
320,train_0810_r7440_c960,train,7440,960,0,0,0,0,False,False,False,False,,,,,
320,train_0813_r7440_c1680,train,7440,1680,1,0,0,0,True,False,False,True,0.49009302130712384,0.49009302130712384,1285,,
320,train_0815_r7440_c2160,train,7440,2160,0,0,0,0,False,False,False,False,,,,,
320,train_0816_r7440_c2400,train,7440,2400,1,0,0,0,True,False,False,True,0.4350399723434739,0.4350399723434739,53,,
320,train_0819_r7440_c3120,train,7440,3120,0,0,0,0,False,False,False,False,,,,,
320,train_0820_r7440_c3360,train,7440,3360,0,0,0,0,False,False,False,False,,,,,
320,train_0821_r7440_c3600,train,7440,3600,0,0,0,0,False,False,False,False,,,,,
320,train_0822_r7440_c3840,train,7440,3840,0,0,0,0,False,False,False,False,,,,,
320,train_0823_r7440_c4080,train,7440,4080,0,0,0,0,False,False,False,False,,,,,
320,train_0827_r7440_c5040,train,7440,5040,0,0,0,0,False,False,False,False,,,,,
320,train_0828_r7440_c5280,train,7440,5280,0,0,0,0,False,False,False,False,,,,,
320,train_0829_r7440_c5520,train,7440,5520,0,0,0,0,False,False,False,False,,,,,
320,train_0830_r7440_c5760,train,7440,5760,1,0,0,0,True,False,False,True,0.1585707567458885,0.1585707567458885,654,,
320,train_0834_r7680_c480,train,7680,480,0,0,0,0,False,False,False,False,,,,,
320,train_0835_r7680_c720,train,7680,720,0,0,0,0,False,False,False,False,,,,,
320,train_0836_r7680_c960,train,7680,960,0,0,0,0,False,False,False,False,,,,,
320,train_0837_r7680_c1200,train,7680,1200,1,0,0,0,True,False,False,True,0.43822045376984087,0.43822045376984087,1032,,
320,train_0839_r7680_c1680,train,7680,1680,0,0,0,0,False,False,False,False,,,,,
320,train_0840_r7680_c1920,train,7680,1920,0,0,0,0,False,False,False,False,,,,,
320,train_0841_r7680_c2160,train,7680,2160,0,0,0,0,False,False,False,False,,,,,
320,train_0842_r7680_c2400,train,7680,2400,0,0,0,0,False,False,False,False,,,,,
320,train_0843_r7680_c2640,train,7680,2640,0,0,0,0,False,False,False,False,,,,,
320,train_0847_r7680_c3600,train,7680,3600,0,0,0,0,False,False,False,False,,,,,
320,train_0848_r7680_c3840,train,7680,3840,0,0,0,0,False,False,False,False,,,,,
320,train_0851_r7680_c4560,train,7680,4560,2,0,0,0,True,False,False,True,0.35540954317736545,0.35540954317736545,168;1438,,
320,train_0852_r7680_c4800,train,7680,4800,0,0,0,0,False,False,False,False,,,,,
320,train_0853_r7680_c5040,train,7680,5040,0,0,0,0,False,False,False,False,,,,,
320,train_0854_r7680_c5280,train,7680,5280,0,0,0,0,False,False,False,False,,,,,
320,train_0855_r7680_c5520,train,7680,5520,0,0,0,0,False,False,False,False,,,,,
320,train_0856_r7680_c5760,train,7680,5760,0,0,0,0,False,False,False,False,,,,,
320,train_0857_r7680_c5902,train,7680,5902,0,0,0,0,False,False,False,False,,,,,
320,train_0860_r7920_c480,train,7920,480,0,0,0,0,False,False,False,False,,,,,
320,train_0861_r7920_c720,train,7920,720,0,0,0,0,False,False,False,False,,,,,
320,train_0862_r7920_c960,train,7920,960,0,0,0,0,False,False,False,False,,,,,
320,train_0865_r7920_c1680,train,7920,1680,0,0,0,0,False,False,False,False,,,,,
320,train_0866_r7920_c1920,train,7920,1920,0,0,0,0,False,False,False,False,,,,,
320,train_0868_r7920_c2400,train,7920,2400,1,0,0,0,True,False,False,True,0.053872498265838425,0.053872498265838425,1143,,
320,train_0869_r7920_c2640,train,7920,2640,0,0,0,0,False,False,False,False,,,,,
320,train_0874_r7920_c3840,train,7920,3840,0,0,0,0,False,False,False,False,,,,,
320,train_0876_r7920_c4320,train,7920,4320,0,0,0,0,False,False,False,False,,,,,
320,train_0877_r7920_c4560,train,7920,4560,0,0,0,0,False,False,False,False,,,,,
320,train_0878_r7920_c4800,train,7920,4800,0,0,0,0,False,False,False,False,,,,,
320,train_0879_r7920_c5040,train,7920,5040,0,0,0,0,False,False,False,False,,,,,
320,train_0880_r7920_c5280,train,7920,5280,0,0,0,0,False,False,False,False,,,,,
320,train_0881_r7920_c5520,train,7920,5520,0,0,0,0,False,False,False,False,,,,,
320,train_0882_r7920_c5760,train,7920,5760,0,0,0,0,False,False,False,False,,,,,
320,train_0883_r7920_c5902,train,7920,5902,0,0,0,0,False,False,False,False,,,,,
320,train_0885_r8160_c240,train,8160,240,0,0,0,0,False,False,False,False,,,,,
320,train_0886_r8160_c480,train,8160,480,0,0,0,0,False,False,False,False,,,,,
320,train_0887_r8160_c720,train,8160,720,0,0,0,0,False,False,False,False,,,,,
320,train_0888_r8160_c960,train,8160,960,0,0,0,0,False,False,False,False,,,,,
320,train_0890_r8160_c1440,train,8160,1440,0,0,0,0,False,False,False,False,,,,,
320,train_0891_r8160_c1680,train,8160,1680,0,0,0,0,False,False,False,False,,,,,
320,train_0892_r8160_c1920,train,8160,1920,0,0,0,0,False,False,False,False,,,,,
320,train_0893_r8160_c2160,train,8160,2160,0,0,0,0,False,False,False,False,,,,,
320,train_0894_r8160_c2400,train,8160,2400,0,0,0,0,False,False,False,False,,,,,
320,train_0895_r8160_c2640,train,8160,2640,0,0,0,0,False,False,False,False,,,,,
320,train_0896_r8160_c2880,train,8160,2880,0,0,0,0,False,False,False,False,,,,,
320,train_0897_r8160_c3120,train,8160,3120,0,0,0,0,False,False,False,False,,,,,
320,train_0899_r8160_c3600,train,8160,3600,1,0,0,0,True,False,False,True,0.4033502912999258,0.4033502912999258,22,,
320,train_0900_r8160_c3840,train,8160,3840,0,0,0,0,False,False,False,False,,,,,
320,train_0901_r8160_c4080,train,8160,4080,0,0,0,0,False,False,False,False,,,,,
320,train_0902_r8160_c4320,train,8160,4320,0,0,0,0,False,False,False,False,,,,,
320,train_0905_r8160_c5040,train,8160,5040,0,0,0,0,False,False,False,False,,,,,
320,train_0908_r8160_c5760,train,8160,5760,0,0,0,0,False,False,False,False,,,,,
320,train_0909_r8160_c5902,train,8160,5902,0,0,0,0,False,False,False,False,,,,,
320,train_0911_r8400_c240,train,8400,240,0,0,0,0,False,False,False,False,,,,,
320,train_0912_r8400_c480,train,8400,480,0,0,0,0,False,False,False,False,,,,,
320,train_0913_r8400_c720,train,8400,720,0,0,0,0,False,False,False,False,,,,,
320,train_0914_r8400_c960,train,8400,960,0,0,0,0,False,False,False,False,,,,,
320,train_0915_r8400_c1200,train,8400,1200,0,0,0,0,False,False,False,False,,,,,
320,train_0916_r8400_c1440,train,8400,1440,0,0,0,0,False,False,False,False,,,,,
320,train_0917_r8400_c1680,train,8400,1680,0,0,0,0,False,False,False,False,,,,,
320,train_0918_r8400_c1920,train,8400,1920,0,0,0,0,False,False,False,False,,,,,
320,train_0919_r8400_c2160,train,8400,2160,0,0,0,0,False,False,False,False,,,,,
320,train_0920_r8400_c2400,train,8400,2400,0,0,0,0,False,False,False,False,,,,,
320,train_0921_r8400_c2640,train,8400,2640,0,0,0,0,False,False,False,False,,,,,
320,train_0925_r8400_c3600,train,8400,3600,1,0,0,0,True,False,False,True,0.32222086400434435,0.32222086400434435,26,,
320,train_0926_r8400_c3840,train,8400,3840,0,0,0,0,False,False,False,False,,,,,
320,train_0927_r8400_c4080,train,8400,4080,0,0,0,0,False,False,False,False,,,,,
320,train_0928_r8400_c4320,train,8400,4320,0,0,0,0,False,False,False,False,,,,,
320,train_0931_r8400_c5040,train,8400,5040,0,0,0,0,False,False,False,False,,,,,
320,train_0936_r8640_c0,train,8640,0,0,0,0,0,False,False,False,False,,,,,
320,train_0937_r8640_c240,train,8640,240,0,0,0,0,False,False,False,False,,,,,
320,train_0938_r8640_c480,train,8640,480,0,0,0,0,False,False,False,False,,,,,
320,train_0939_r8640_c720,train,8640,720,0,0,0,0,False,False,False,False,,,,,
320,train_0940_r8640_c960,train,8640,960,0,0,0,0,False,False,False,False,,,,,
320,train_0941_r8640_c1200,train,8640,1200,0,0,0,0,False,False,False,False,,,,,
320,train_0942_r8640_c1440,train,8640,1440,0,0,0,0,False,False,False,False,,,,,
320,train_0943_r8640_c1680,train,8640,1680,0,0,0,0,False,False,False,False,,,,,
320,train_0944_r8640_c1920,train,8640,1920,0,0,0,0,False,False,False,False,,,,,
320,train_0945_r8640_c2160,train,8640,2160,1,0,0,0,True,False,False,True,0.03525495770435538,0.03525495770435538,1443,,
320,train_0946_r8640_c2400,train,8640,2400,0,0,0,0,False,False,False,False,,,,,
320,train_0947_r8640_c2640,train,8640,2640,0,0,0,0,False,False,False,False,,,,,
320,train_0951_r8640_c3600,train,8640,3600,1,0,0,0,True,False,False,True,0.12152838146627529,0.12152838146627529,26,,
320,train_0952_r8640_c3840,train,8640,3840,0,0,0,0,False,False,False,False,,,,,
320,train_0953_r8640_c4080,train,8640,4080,0,0,0,0,False,False,False,False,,,,,
320,train_0954_r8640_c4320,train,8640,4320,0,0,0,0,False,False,False,False,,,,,
320,train_0955_r8640_c4560,train,8640,4560,1,0,0,0,True,False,False,True,0.12996985114935666,0.12996985114935666,677,,
320,train_0959_r8640_c5520,train,8640,5520,1,0,0,0,True,False,False,True,0.3334039203276515,0.3334039203276515,350,,
320,train_0960_r8640_c5760,train,8640,5760,0,0,0,0,False,False,False,False,,,,,
320,train_0961_r8640_c5902,train,8640,5902,0,0,0,0,False,False,False,False,,,,,
320,train_0962_r8880_c0,train,8880,0,0,0,0,0,False,False,False,False,,,,,
320,train_0963_r8880_c240,train,8880,240,0,0,0,0,False,False,False,False,,,,,
320,train_0964_r8880_c480,train,8880,480,0,0,0,0,False,False,False,False,,,,,
320,train_0965_r8880_c720,train,8880,720,0,0,0,0,False,False,False,False,,,,,
320,train_0967_r8880_c1200,train,8880,1200,0,0,0,0,False,False,False,False,,,,,
320,train_0968_r8880_c1440,train,8880,1440,0,0,0,0,False,False,False,False,,,,,
320,train_0969_r8880_c1680,train,8880,1680,0,0,0,0,False,False,False,False,,,,,
320,train_0970_r8880_c1920,train,8880,1920,0,0,0,0,False,False,False,False,,,,,
320,train_0972_r8880_c2400,train,8880,2400,0,0,0,0,False,False,False,False,,,,,
320,train_0978_r8880_c3840,train,8880,3840,0,0,0,0,False,False,False,False,,,,,
320,train_0979_r8880_c4080,train,8880,4080,0,0,0,0,False,False,False,False,,,,,
320,train_0980_r8880_c4320,train,8880,4320,0,0,0,0,False,False,False,False,,,,,
320,train_0981_r8880_c4560,train,8880,4560,0,0,0,0,False,False,False,False,,,,,
320,train_0985_r8880_c5520,train,8880,5520,0,0,0,0,False,False,False,False,,,,,
320,train_0993_r9120_c1200,train,9120,1200,0,0,0,0,False,False,False,False,,,,,
320,train_0994_r9120_c1440,train,9120,1440,0,0,0,0,False,False,False,False,,,,,
320,train_0995_r9120_c1680,train,9120,1680,0,0,0,0,False,False,False,False,,,,,
320,train_0996_r9120_c1920,train,9120,1920,0,0,0,0,False,False,False,False,,,,,
320,train_0997_r9120_c2160,train,9120,2160,0,0,0,0,False,False,False,False,,,,,
320,train_0998_r9120_c2400,train,9120,2400,0,0,0,0,False,False,False,False,,,,,
320,train_1000_r9120_c2880,train,9120,2880,0,0,0,0,False,False,False,False,,,,,
320,train_1001_r9120_c3120,train,9120,3120,0,0,0,0,False,False,False,False,,,,,
320,train_1002_r9120_c3360,train,9120,3360,0,0,0,0,False,False,False,False,,,,,
320,train_1005_r9120_c4080,train,9120,4080,0,0,0,0,False,False,False,False,,,,,
320,train_1006_r9120_c4320,train,9120,4320,0,0,0,0,False,False,False,False,,,,,
320,train_1007_r9120_c4560,train,9120,4560,0,0,0,0,False,False,False,False,,,,,
320,train_1011_r9120_c5520,train,9120,5520,0,0,0,0,False,False,False,False,,,,,
320,train_1015_r9360_c240,train,9360,240,0,0,0,0,False,False,False,False,,,,,
320,train_1018_r9360_c960,train,9360,960,0,0,0,0,False,False,False,False,,,,,
320,train_1023_r9360_c2160,train,9360,2160,0,0,0,0,False,False,False,False,,,,,
320,train_1026_r9360_c2880,train,9360,2880,0,0,0,0,False,False,False,False,,,,,
320,train_1027_r9360_c3120,train,9360,3120,0,0,0,0,False,False,False,False,,,,,
320,train_1030_r9360_c3840,train,9360,3840,1,0,0,0,True,False,False,True,0.11361161592228684,0.11361161592228684,607,,
320,train_1031_r9360_c4080,train,9360,4080,0,0,0,0,False,False,False,False,,,,,
320,train_1035_r9360_c5040,train,9360,5040,0,0,0,0,False,False,False,False,,,,,
320,train_1040_r9600_c0,train,9600,0,0,0,0,0,False,False,False,False,,,,,
320,train_1043_r9600_c720,train,9600,720,0,0,0,0,False,False,False,False,,,,,
320,train_1044_r9600_c960,train,9600,960,0,0,0,0,False,False,False,False,,,,,
320,train_1052_r9600_c2880,train,9600,2880,0,0,0,0,False,False,False,False,,,,,
320,train_1053_r9600_c3120,train,9600,3120,0,0,0,0,False,False,False,False,,,,,
320,train_1058_r9600_c4320,train,9600,4320,0,0,0,0,False,False,False,False,,,,,
320,train_1062_r9600_c5280,train,9600,5280,1,0,0,0,True,False,False,True,0.3938721876328815,0.3938721876328815,42,,
320,train_1063_r9600_c5520,train,9600,5520,1,0,0,0,True,False,False,True,0.3938721876328815,0.3938721876328815,42,,
320,train_1064_r9600_c5760,train,9600,5760,0,0,0,0,False,False,False,False,,,,,
320,train_1066_r9840_c0,train,9840,0,0,0,0,0,False,False,False,False,,,,,
320,train_1069_r9840_c720,train,9840,720,0,0,0,0,False,False,False,False,,,,,
320,train_1070_r9840_c960,train,9840,960,0,0,0,0,False,False,False,False,,,,,
320,train_1071_r9840_c1200,train,9840,1200,0,0,0,0,False,False,False,False,,,,,
320,train_1072_r9840_c1440,train,9840,1440,0,0,0,0,False,False,False,False,,,,,
320,train_1079_r9840_c3120,train,9840,3120,0,0,0,0,False,False,False,False,,,,,
320,train_1081_r9840_c3600,train,9840,3600,0,0,0,0,False,False,False,False,,,,,
320,train_1082_r9840_c3840,train,9840,3840,0,0,0,0,False,False,False,False,,,,,
320,train_1083_r9840_c4080,train,9840,4080,0,0,0,0,False,False,False,False,,,,,
320,train_1084_r9840_c4320,train,9840,4320,0,0,0,0,False,False,False,False,,,,,
320,train_1088_r9840_c5280,train,9840,5280,0,0,0,0,False,False,False,False,,,,,
320,train_1089_r9840_c5520,train,9840,5520,0,0,0,0,False,False,False,False,,,,,
320,train_1090_r9840_c5760,train,9840,5760,0,0,0,0,False,False,False,False,,,,,
320,train_1091_r9840_c5902,train,9840,5902,0,0,0,0,False,False,False,False,,,,,
320,train_1092_r10080_c0,train,10080,0,0,0,0,0,False,False,False,False,,,,,
320,train_1093_r10080_c240,train,10080,240,0,0,0,0,False,False,False,False,,,,,
320,train_1097_r10080_c1200,train,10080,1200,0,0,0,0,False,False,False,False,,,,,
320,train_1098_r10080_c1440,train,10080,1440,0,0,0,0,False,False,False,False,,,,,
320,train_1099_r10080_c1680,train,10080,1680,0,0,0,0,False,False,False,False,,,,,
320,train_1105_r10080_c3120,train,10080,3120,0,0,0,0,False,False,False,False,,,,,
320,train_1109_r10080_c4080,train,10080,4080,0,0,0,0,False,False,False,False,,,,,
320,train_1110_r10080_c4320,train,10080,4320,0,0,0,0,False,False,False,False,,,,,
320,train_1114_r10080_c5280,train,10080,5280,0,0,0,0,False,False,False,False,,,,,
320,train_1115_r10080_c5520,train,10080,5520,0,0,0,0,False,False,False,False,,,,,
320,train_1116_r10080_c5760,train,10080,5760,0,0,0,0,False,False,False,False,,,,,
320,train_1117_r10080_c5902,train,10080,5902,0,0,0,0,False,False,False,False,,,,,
320,train_1118_r10320_c0,train,10320,0,0,0,0,0,False,False,False,False,,,,,
320,train_1119_r10320_c240,train,10320,240,0,0,0,0,False,False,False,False,,,,,
320,train_1120_r10320_c480,train,10320,480,0,0,0,0,False,False,False,False,,,,,
320,train_1121_r10320_c720,train,10320,720,0,0,0,0,False,False,False,False,,,,,
320,train_1122_r10320_c960,train,10320,960,0,0,0,0,False,False,False,False,,,,,
320,train_1124_r10320_c1440,train,10320,1440,0,0,0,0,False,False,False,False,,,,,
320,train_1125_r10320_c1680,train,10320,1680,0,0,0,0,False,False,False,False,,,,,
320,train_1127_r10320_c2160,train,10320,2160,1,0,0,0,True,False,False,True,0.32207448725241855,0.32207448725241855,1396,,
320,train_1128_r10320_c2400,train,10320,2400,1,0,0,0,True,False,False,True,0.03996268752731246,0.03996268752731246,11,,
320,train_1133_r10320_c3600,train,10320,3600,2,0,0,0,True,False,False,True,0.0611818854154945,0.0611818854154945,1439;1411,,
320,train_1135_r10320_c4080,train,10320,4080,0,0,0,0,False,False,False,False,,,,,
320,train_1136_r10320_c4320,train,10320,4320,0,0,0,0,False,False,False,False,,,,,
320,train_1137_r10320_c4560,train,10320,4560,1,0,0,0,True,False,False,True,0.32630759641925877,0.32630759641925877,131,,
320,train_1141_r10320_c5520,train,10320,5520,2,0,0,0,True,False,False,True,0.02936930976430059,0.02936930976430059,971;963,,
320,train_1142_r10320_c5760,train,10320,5760,0,0,0,0,False,False,False,False,,,,,
320,train_1143_r10320_c5902,train,10320,5902,0,0,0,0,False,False,False,False,,,,,
320,train_1144_r10560_c0,train,10560,0,0,0,0,0,False,False,False,False,,,,,
320,train_1145_r10560_c240,train,10560,240,0,0,0,0,False,False,False,False,,,,,
320,train_1146_r10560_c480,train,10560,480,0,0,0,0,False,False,False,False,,,,,
320,train_1147_r10560_c720,train,10560,720,0,0,0,0,False,False,False,False,,,,,
320,train_1151_r10560_c1680,train,10560,1680,0,0,0,0,False,False,False,False,,,,,
320,train_1152_r10560_c1920,train,10560,1920,0,0,0,0,False,False,False,False,,,,,
320,train_1158_r10560_c3360,train,10560,3360,0,0,0,0,False,False,False,False,,,,,
320,train_1159_r10560_c3600,train,10560,3600,0,0,0,0,False,False,False,False,,,,,
320,train_1160_r10560_c3840,train,10560,3840,0,0,0,0,False,False,False,False,,,,,
320,train_1161_r10560_c4080,train,10560,4080,0,0,0,0,False,False,False,False,,,,,
320,train_1162_r10560_c4320,train,10560,4320,0,0,0,0,False,False,False,False,,,,,
320,train_1167_r10560_c5520,train,10560,5520,3,0,0,0,True,False,False,True,0.3511900930360902,0.3511900930360902,258;971;963,,
320,train_1170_r10660_c0,train,10660,0,0,0,0,0,False,False,False,False,,,,,
320,train_1171_r10660_c240,train,10660,240,0,0,0,0,False,False,False,False,,,,,
320,train_1172_r10660_c480,train,10660,480,0,0,0,0,False,False,False,False,,,,,
320,train_1173_r10660_c720,train,10660,720,0,0,0,0,False,False,False,False,,,,,
320,train_1175_r10660_c1200,train,10660,1200,0,0,0,0,False,False,False,False,,,,,
320,train_1185_r10660_c3600,train,10660,3600,1,0,0,0,True,False,False,True,0.42222074398291126,0.42222074398291126,274,,
320,train_1186_r10660_c3840,train,10660,3840,0,0,0,0,False,False,False,False,,,,,
320,train_1187_r10660_c4080,train,10660,4080,0,0,0,0,False,False,False,False,,,,,
320,train_1188_r10660_c4320,train,10660,4320,0,0,0,0,False,False,False,False,,,,,
320,train_1192_r10660_c5280,train,10660,5280,0,0,0,0,False,False,False,False,,,,,
320,val_0000_r0_c6221,val,0,6221,1,0,0,0,True,False,False,True,0.34404478206864514,0.34404478206864514,1126,,
320,val_0002_r0_c6701,val,0,6701,0,0,0,0,False,False,False,False,,,,,
320,val_0003_r0_c6941,val,0,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0004_r0_c7034,val,0,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0005_r240_c6221,val,240,6221,0,0,0,0,False,False,False,False,,,,,
320,val_0006_r240_c6461,val,240,6461,0,0,0,0,False,False,False,False,,,,,
320,val_0007_r240_c6701,val,240,6701,0,0,0,0,False,False,False,False,,,,,
320,val_0008_r240_c6941,val,240,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0009_r240_c7034,val,240,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0010_r480_c6221,val,480,6221,0,0,0,0,False,False,False,False,,,,,
320,val_0011_r480_c6461,val,480,6461,0,0,0,0,False,False,False,False,,,,,
320,val_0012_r480_c6701,val,480,6701,0,0,0,0,False,False,False,False,,,,,
320,val_0013_r480_c6941,val,480,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0014_r480_c7034,val,480,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0015_r720_c6221,val,720,6221,0,0,0,0,False,False,False,False,,,,,
320,val_0016_r720_c6461,val,720,6461,0,0,0,0,False,False,False,False,,,,,
320,val_0017_r720_c6701,val,720,6701,0,0,0,0,False,False,False,False,,,,,
320,val_0018_r720_c6941,val,720,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0019_r720_c7034,val,720,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0020_r960_c6221,val,960,6221,0,0,0,0,False,False,False,False,,,,,
320,val_0021_r960_c6461,val,960,6461,0,0,0,0,False,False,False,False,,,,,
320,val_0022_r960_c6701,val,960,6701,0,0,0,0,False,False,False,False,,,,,
320,val_0023_r960_c6941,val,960,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0024_r960_c7034,val,960,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0025_r1200_c6221,val,1200,6221,2,0,0,0,True,False,False,True,0.15308713859661754,0.15308713859661754,190;486,,
320,val_0026_r1200_c6461,val,1200,6461,2,0,0,0,True,False,False,True,0.2249151119988537,0.2249151119988537,190;486,,
320,val_0029_r1200_c7034,val,1200,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0034_r1440_c7034,val,1440,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0051_r2400_c6461,val,2400,6461,0,0,0,0,False,False,False,False,,,,,
320,val_0053_r2400_c6941,val,2400,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0054_r2400_c7034,val,2400,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0055_r2640_c6221,val,2640,6221,0,0,0,0,False,False,False,False,,,,,
320,val_0058_r2640_c6941,val,2640,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0059_r2640_c7034,val,2640,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0064_r2880_c7034,val,2880,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0066_r3120_c6461,val,3120,6461,0,0,0,0,False,False,False,False,,,,,
320,val_0067_r3120_c6701,val,3120,6701,1,0,0,0,True,False,False,True,0.007409189598980349,0.007409189598980349,195,,
320,val_0072_r3360_c6701,val,3360,6701,0,0,0,0,False,False,False,False,,,,,
320,val_0075_r3600_c6221,val,3600,6221,0,0,0,0,False,False,False,False,,,,,
320,val_0078_r3600_c6941,val,3600,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0081_r3840_c6461,val,3840,6461,1,0,0,0,True,False,False,True,0.23815347818116062,0.23815347818116062,941,,
320,val_0082_r3840_c6701,val,3840,6701,0,0,0,0,False,False,False,False,,,,,
320,val_0083_r3840_c6941,val,3840,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0084_r3840_c7034,val,3840,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0086_r4080_c6461,val,4080,6461,1,0,0,0,True,False,False,True,0.23815347818116062,0.23815347818116062,941,,
320,val_0087_r4080_c6701,val,4080,6701,0,0,0,0,False,False,False,False,,,,,
320,val_0088_r4080_c6941,val,4080,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0089_r4080_c7034,val,4080,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0090_r4320_c6221,val,4320,6221,0,0,0,0,False,False,False,False,,,,,
320,val_0091_r4320_c6461,val,4320,6461,0,0,0,0,False,False,False,False,,,,,
320,val_0093_r4320_c6941,val,4320,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0094_r4320_c7034,val,4320,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0095_r4560_c6221,val,4560,6221,0,0,0,0,False,False,False,False,,,,,
320,val_0096_r4560_c6461,val,4560,6461,0,0,0,0,False,False,False,False,,,,,
320,val_0098_r4560_c6941,val,4560,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0099_r4560_c7034,val,4560,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0101_r4800_c6461,val,4800,6461,0,0,0,0,False,False,False,False,,,,,
320,val_0103_r4800_c6941,val,4800,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0104_r4800_c7034,val,4800,7034,0,0,0,1,False,False,True,True,,0.8514487211548062,,,18
320,val_0108_r5040_c6941,val,5040,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0109_r5040_c7034,val,5040,7034,0,0,0,1,False,False,True,True,,0.8514487211548062,,,18
320,val_0110_r5280_c6221,val,5280,6221,0,0,0,0,False,False,False,False,,,,,
320,val_0114_r5280_c7034,val,5280,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0116_r5520_c6461,val,5520,6461,1,0,0,0,True,False,False,True,0.2852014964023803,0.2852014964023803,119,,
320,val_0117_r5520_c6701,val,5520,6701,1,0,0,0,True,False,False,True,0.04122375305362629,0.04122375305362629,119,,
