tile_name,split,row_start,col_start,tell_count,left,bottom,right,top
train_0318_r2880_c1440,train,2880,1440,0,514360.0,3568010.0,517560.0,3571210.0
train_0319_r2880_c1680,train,2880,1680,6,516760.0,3568010.0,519960.0,3571210.0
train_0320_r2880_c1920,train,2880,1920,13,519160.0,3568010.0,522360.0,3571210.0
train_0321_r2880_c2160,train,2880,2160,9,521560.0,3568010.0,524760.0,3571210.0
train_0322_r2880_c2400,train,2880,2400,1,523960.0,3568010.0,527160.0,3571210.0
train_0323_r2880_c2640,train,2880,2640,2,526360.0,3568010.0,529560.0,3571210.0
train_0324_r2880_c2880,train,2880,2880,2,528760.0,3568010.0,531960.0,3571210.0
train_0325_r2880_c3120,train,2880,3120,5,531160.0,3568010.0,534360.0,3571210.0
train_0326_r2880_c3360,train,2880,3360,1,533560.0,3568010.0,536760.0,3571210.0
train_0327_r2880_c3600,train,2880,3600,2,535960.0,3568010.0,539160.0,3571210.0
train_0328_r2880_c3840,train,2880,3840,1,538360.0,3568010.0,541560.0,3571210.0
train_0329_r2880_c4080,train,2880,4080,0,540760.0,3568010.0,543960.0,3571210.0
train_0330_r2880_c4320,train,2880,4320,3,543160.0,3568010.0,546360.0,3571210.0
train_0331_r2880_c4560,train,2880,4560,0,545560.0,3568010.0,548760.0,3571210.0
train_0332_r2880_c4800,train,2880,4800,0,547960.0,3568010.0,551160.0,3571210.0
train_0333_r2880_c5040,train,2880,5040,0,550360.0,3568010.0,553560.0,3571210.0
train_0334_r2880_c5280,train,2880,5280,0,552760.0,3568010.0,555960.0,3571210.0
train_0335_r2880_c5520,train,2880,5520,1,555160.0,3568010.0,558360.0,3571210.0
train_0336_r2880_c5760,train,2880,5760,1,557560.0,3568010.0,560760.0,3571210.0
train_0337_r2880_c5902,train,2880,5902,2,558980.0,3568010.0,562180.0,3571210.0
train_0338_r3120_c0,train,3120,0,2,499960.0,3565610.0,503160.0,3568810.0
train_0339_r3120_c240,train,3120,240,4,502360.0,3565610.0,505560.0,3568810.0
train_0340_r3120_c480,train,3120,480,3,504760.0,3565610.0,507960.0,3568810.0
train_0341_r3120_c720,train,3120,720,3,507160.0,3565610.0,510360.0,3568810.0
train_0342_r3120_c960,train,3120,960,1,509560.0,3565610.0,512760.0,3568810.0
train_0343_r3120_c1200,train,3120,1200,2,511960.0,3565610.0,515160.0,3568810.0
train_0344_r3120_c1440,train,3120,1440,0,514360.0,3565610.0,517560.0,3568810.0
train_0345_r3120_c1680,train,3120,1680,1,516760.0,3565610.0,519960.0,3568810.0
train_0346_r3120_c1920,train,3120,1920,11,519160.0,3565610.0,522360.0,3568810.0
train_0347_r3120_c2160,train,3120,2160,1,521560.0,3565610.0,524760.0,3568810.0
train_0348_r3120_c2400,train,3120,2400,2,523960.0,3565610.0,527160.0,3568810.0
train_0349_r3120_c2640,train,3120,2640,6,526360.0,3565610.0,529560.0,3568810.0
train_0350_r3120_c2880,train,3120,2880,3,528760.0,3565610.0,531960.0,3568810.0
train_0351_r3120_c3120,train,3120,3120,5,531160.0,3565610.0,534360.0,3568810.0
train_0352_r3120_c3360,train,3120,3360,2,533560.0,3565610.0,536760.0,3568810.0
train_0353_r3120_c3600,train,3120,3600,1,535960.0,3565610.0,539160.0,3568810.0
train_0354_r3120_c3840,train,3120,3840,0,538360.0,3565610.0,541560.0,3568810.0
train_0355_r3120_c4080,train,3120,4080,0,540760.0,3565610.0,543960.0,3568810.0
train_0356_r3120_c4320,train,3120,4320,1,543160.0,3565610.0,546360.0,3568810.0
train_0357_r3120_c4560,train,3120,4560,1,545560.0,3565610.0,548760.0,3568810.0
train_0358_r3120_c4800,train,3120,4800,0,547960.0,3565610.0,551160.0,3568810.0
train_0359_r3120_c5040,train,3120,5040,1,550360.0,3565610.0,553560.0,3568810.0
train_0360_r3120_c5280,train,3120,5280,1,552760.0,3565610.0,555960.0,3568810.0
train_0361_r3120_c5520,train,3120,5520,0,555160.0,3565610.0,558360.0,3568810.0
train_0362_r3120_c5760,train,3120,5760,0,557560.0,3565610.0,560760.0,3568810.0
train_0363_r3120_c5902,train,3120,5902,0,558980.0,3565610.0,562180.0,3568810.0
train_0364_r3360_c0,train,3360,0,3,499960.0,3563210.0,503160.0,3566410.0
train_0365_r3360_c240,train,3360,240,0,502360.0,3563210.0,505560.0,3566410.0
train_0366_r3360_c480,train,3360,480,1,504760.0,3563210.0,507960.0,3566410.0
train_0367_r3360_c720,train,3360,720,0,507160.0,3563210.0,510360.0,3566410.0
train_0368_r3360_c960,train,3360,960,0,509560.0,3563210.0,512760.0,3566410.0
train_0369_r3360_c1200,train,3360,1200,1,511960.0,3563210.0,515160.0,3566410.0
train_0370_r3360_c1440,train,3360,1440,0,514360.0,3563210.0,517560.0,3566410.0
train_0371_r3360_c1680,train,3360,1680,0,516760.0,3563210.0,519960.0,3566410.0
train_0372_r3360_c1920,train,3360,1920,7,519160.0,3563210.0,522360.0,3566410.0
train_0373_r3360_c2160,train,3360,2160,4,521560.0,3563210.0,524760.0,3566410.0
train_0374_r3360_c2400,train,3360,2400,2,523960.0,3563210.0,527160.0,3566410.0
train_0375_r3360_c2640,train,3360,2640,5,526360.0,3563210.0,529560.0,3566410.0
train_0376_r3360_c2880,train,3360,2880,3,528760.0,3563210.0,531960.0,3566410.0
train_0377_r3360_c3120,train,3360,3120,3,531160.0,3563210.0,534360.0,3566410.0
train_0378_r3360_c3360,train,3360,3360,1,533560.0,3563210.0,536760.0,3566410.0
train_0379_r3360_c3600,train,3360,3600,2,535960.0,3563210.0,539160.0,3566410.0
train_0380_r3360_c3840,train,3360,3840,3,538360.0,3563210.0,541560.0,3566410.0
train_0381_r3360_c4080,train,3360,4080,0,540760.0,3563210.0,543960.0,3566410.0
train_0382_r3360_c4320,train,3360,4320,0,543160.0,3563210.0,546360.0,3566410.0
train_0383_r3360_c4560,train,3360,4560,1,545560.0,3563210.0,548760.0,3566410.0
train_0384_r3360_c4800,train,3360,4800,2,547960.0,3563210.0,551160.0,3566410.0
train_0385_r3360_c5040,train,3360,5040,0,550360.0,3563210.0,553560.0,3566410.0
train_0386_r3360_c5280,train,3360,5280,0,552760.0,3563210.0,555960.0,3566410.0
train_0387_r3360_c5520,train,3360,5520,0,555160.0,3563210.0,558360.0,3566410.0
train_0388_r3360_c5760,train,3360,5760,0,557560.0,3563210.0,560760.0,3566410.0
train_0389_r3360_c5902,train,3360,5902,0,558980.0,3563210.0,562180.0,3566410.0
train_0390_r3600_c0,train,3600,0,1,499960.0,3560810.0,503160.0,3564010.0
train_0391_r3600_c240,train,3600,240,0,502360.0,3560810.0,505560.0,3564010.0
train_0392_r3600_c480,train,3600,480,3,504760.0,3560810.0,507960.0,3564010.0
train_0393_r3600_c720,train,3600,720,3,507160.0,3560810.0,510360.0,3564010.0
train_0394_r3600_c960,train,3600,960,3,509560.0,3560810.0,512760.0,3564010.0
train_0395_r3600_c1200,train,3600,1200,1,511960.0,3560810.0,515160.0,3564010.0
train_0396_r3600_c1440,train,3600,1440,1,514360.0,3560810.0,517560.0,3564010.0
train_0397_r3600_c1680,train,3600,1680,0,516760.0,3560810.0,519960.0,3564010.0
train_0398_r3600_c1920,train,3600,1920,6,519160.0,3560810.0,522360.0,3564010.0
train_0399_r3600_c2160,train,3600,2160,2,521560.0,3560810.0,524760.0,3564010.0
train_0400_r3600_c2400,train,3600,2400,4,523960.0,3560810.0,527160.0,3564010.0
train_0401_r3600_c2640,train,3600,2640,1,526360.0,3560810.0,529560.0,3564010.0
train_0402_r3600_c2880,train,3600,2880,1,528760.0,3560810.0,531960.0,3564010.0
train_0403_r3600_c3120,train,3600,3120,2,531160.0,3560810.0,534360.0,3564010.0
train_0404_r3600_c3360,train,3600,3360,0,533560.0,3560810.0,536760.0,3564010.0
train_0405_r3600_c3600,train,3600,3600,0,535960.0,3560810.0,539160.0,3564010.0
train_0406_r3600_c3840,train,3600,3840,0,538360.0,3560810.0,541560.0,3564010.0
train_0407_r3600_c4080,train,3600,4080,0,540760.0,3560810.0,543960.0,3564010.0
train_0408_r3600_c4320,train,3600,4320,0,543160.0,3560810.0,546360.0,3564010.0
train_0409_r3600_c4560,train,3600,4560,3,545560.0,3560810.0,548760.0,3564010.0
train_0410_r3600_c4800,train,3600,4800,3,547960.0,3560810.0,551160.0,3564010.0
train_0411_r3600_c5040,train,3600,5040,0,550360.0,3560810.0,553560.0,3564010.0
train_0412_r3600_c5280,train,3600,5280,0,552760.0,3560810.0,555960.0,3564010.0
train_0413_r3600_c5520,train,3600,5520,0,555160.0,3560810.0,558360.0,3564010.0
train_0414_r3600_c5760,train,3600,5760,0,557560.0,3560810.0,560760.0,3564010.0
train_0415_r3600_c5902,train,3600,5902,0,558980.0,3560810.0,562180.0,3564010.0
train_0416_r3840_c0,train,3840,0,0,499960.0,3558410.0,503160.0,3561610.0
train_0417_r3840_c240,train,3840,240,1,502360.0,3558410.0,505560.0,3561610.0
train_0418_r3840_c480,train,3840,480,0,504760.0,3558410.0,507960.0,3561610.0
train_0419_r3840_c720,train,3840,720,0,507160.0,3558410.0,510360.0,3561610.0
train_0420_r3840_c960,train,3840,960,3,509560.0,3558410.0,512760.0,3561610.0
train_0421_r3840_c1200,train,3840,1200,1,511960.0,3558410.0,515160.0,3561610.0
train_0422_r3840_c1440,train,3840,1440,4,514360.0,3558410.0,517560.0,3561610.0
train_0423_r3840_c1680,train,3840,1680,1,516760.0,3558410.0,519960.0,3561610.0
train_0424_r3840_c1920,train,3840,1920,0,519160.0,3558410.0,522360.0,3561610.0
train_0425_r3840_c2160,train,3840,2160,0,521560.0,3558410.0,524760.0,3561610.0
train_0426_r3840_c2400,train,3840,2400,0,523960.0,3558410.0,527160.0,3561610.0
train_0427_r3840_c2640,train,3840,2640,0,526360.0,3558410.0,529560.0,3561610.0
train_0428_r3840_c2880,train,3840,2880,3,528760.0,3558410.0,531960.0,3561610.0
train_0429_r3840_c3120,train,3840,3120,4,531160.0,3558410.0,534360.0,3561610.0
train_0430_r3840_c3360,train,3840,3360,3,533560.0,3558410.0,536760.0,3561610.0
train_0431_r3840_c3600,train,3840,3600,1,535960.0,3558410.0,539160.0,3561610.0
train_0432_r3840_c3840,train,3840,3840,2,538360.0,3558410.0,541560.0,3561610.0
train_0433_r3840_c4080,train,3840,4080,0,540760.0,3558410.0,543960.0,3561610.0
train_0434_r3840_c4320,train,3840,4320,0,543160.0,3558410.0,546360.0,3561610.0
train_0435_r3840_c4560,train,3840,4560,2,545560.0,3558410.0,548760.0,3561610.0
train_0436_r3840_c4800,train,3840,4800,3,547960.0,3558410.0,551160.0,3561610.0
train_0437_r3840_c5040,train,3840,5040,3,550360.0,3558410.0,553560.0,3561610.0
train_0438_r3840_c5280,train,3840,5280,0,552760.0,3558410.0,555960.0,3561610.0
train_0439_r3840_c5520,train,3840,5520,0,555160.0,3558410.0,558360.0,3561610.0
train_0440_r3840_c5760,train,3840,5760,0,557560.0,3558410.0,560760.0,3561610.0
train_0441_r3840_c5902,train,3840,5902,0,558980.0,3558410.0,562180.0,3561610.0
train_0442_r4080_c0,train,4080,0,2,499960.0,3556010.0,503160.0,3559210.0
train_0443_r4080_c240,train,4080,240,0,502360.0,3556010.0,505560.0,3559210.0
train_0444_r4080_c480,train,4080,480,0,504760.0,3556010.0,507960.0,3559210.0
train_0445_r4080_c720,train,4080,720,0,507160.0,3556010.0,510360.0,3559210.0
train_0446_r4080_c960,train,4080,960,0,509560.0,3556010.0,512760.0,3559210.0
train_0447_r4080_c1200,train,4080,1200,0,511960.0,3556010.0,515160.0,3559210.0
train_0448_r4080_c1440,train,4080,1440,0,514360.0,3556010.0,517560.0,3559210.0
train_0449_r4080_c1680,train,4080,1680,2,516760.0,3556010.0,519960.0,3559210.0
train_0450_r4080_c1920,train,4080,1920,5,519160.0,3556010.0,522360.0,3559210.0
train_0451_r4080_c2160,train,4080,2160,3,521560.0,3556010.0,524760.0,3559210.0
train_0452_r4080_c2400,train,4080,2400,3,523960.0,3556010.0,527160.0,3559210.0
train_0453_r4080_c2640,train,4080,2640,1,526360.0,3556010.0,529560.0,3559210.0
train_0454_r4080_c2880,train,4080,2880,4,528760.0,3556010.0,531960.0,3559210.0
train_0455_r4080_c3120,train,4080,3120,1,531160.0,3556010.0,534360.0,3559210.0
train_0456_r4080_c3360,train,4080,3360,2,533560.0,3556010.0,536760.0,3559210.0
train_0457_r4080_c3600,train,4080,3600,1,535960.0,3556010.0,539160.0,3559210.0
train_0458_r4080_c3840,train,4080,3840,1,538360.0,3556010.0,541560.0,3559210.0
train_0459_r4080_c4080,train,4080,4080,2,540760.0,3556010.0,543960.0,3559210.0
train_0460_r4080_c4320,train,4080,4320,2,543160.0,3556010.0,546360.0,3559210.0
train_0461_r4080_c4560,train,4080,4560,1,545560.0,3556010.0,548760.0,3559210.0
train_0462_r4080_c4800,train,4080,4800,0,547960.0,3556010.0,551160.0,3559210.0
train_0463_r4080_c5040,train,4080,5040,3,550360.0,3556010.0,553560.0,3559210.0
train_0464_r4080_c5280,train,4080,5280,0,552760.0,3556010.0,555960.0,3559210.0
train_0465_r4080_c5520,train,4080,5520,0,555160.0,3556010.0,558360.0,3559210.0
train_0466_r4080_c5760,train,4080,5760,0,557560.0,3556010.0,560760.0,3559210.0
train_0467_r4080_c5902,train,4080,5902,0,558980.0,3556010.0,562180.0,3559210.0
train_0468_r4320_c0,train,4320,0,1,499960.0,3553610.0,503160.0,3556810.0
train_0469_r4320_c240,train,4320,240,1,502360.0,3553610.0,505560.0,3556810.0
train_0470_r4320_c480,train,4320,480,1,504760.0,3553610.0,507960.0,3556810.0
train_0471_r4320_c720,train,4320,720,0,507160.0,3553610.0,510360.0,3556810.0
train_0472_r4320_c960,train,4320,960,0,509560.0,3553610.0,512760.0,3556810.0
train_0473_r4320_c1200,train,4320,1200,1,511960.0,3553610.0,515160.0,3556810.0
train_0474_r4320_c1440,train,4320,1440,0,514360.0,3553610.0,517560.0,3556810.0
train_0475_r4320_c1680,train,4320,1680,1,516760.0,3553610.0,519960.0,3556810.0
train_0476_r4320_c1920,train,4320,1920,8,519160.0,3553610.0,522360.0,3556810.0
train_0477_r4320_c2160,train,4320,2160,3,521560.0,3553610.0,524760.0,3556810.0
train_0478_r4320_c2400,train,4320,2400,2,523960.0,3553610.0,527160.0,3556810.0
train_0479_r4320_c2640,train,4320,2640,3,526360.0,3553610.0,529560.0,3556810.0
train_0480_r4320_c2880,train,4320,2880,1,528760.0,3553610.0,531960.0,3556810.0
train_0481_r4320_c3120,train,4320,3120,0,531160.0,3553610.0,534360.0,3556810.0
train_0482_r4320_c3360,train,4320,3360,1,533560.0,3553610.0,536760.0,3556810.0
train_0483_r4320_c3600,train,4320,3600,3,535960.0,3553610.0,539160.0,3556810.0
train_0484_r4320_c3840,train,4320,3840,6,538360.0,3553610.0,541560.0,3556810.0
train_0485_r4320_c4080,train,4320,4080,4,540760.0,3553610.0,543960.0,3556810.0
train_0486_r4320_c4320,train,4320,4320,3,543160.0,3553610.0,546360.0,3556810.0
train_0487_r4320_c4560,train,4320,4560,2,545560.0,3553610.0,548760.0,3556810.0
train_0488_r4320_c4800,train,4320,4800,2,547960.0,3553610.0,551160.0,3556810.0
train_0489_r4320_c5040,train,4320,5040,6,550360.0,3553610.0,553560.0,3556810.0
train_0490_r4320_c5280,train,4320,5280,1,552760.0,3553610.0,555960.0,3556810.0
train_0491_r4320_c5520,train,4320,5520,1,555160.0,3553610.0,558360.0,3556810.0
train_0492_r4320_c5760,train,4320,5760,0,557560.0,3553610.0,560760.0,3556810.0
train_0493_r4320_c5902,train,4320,5902,0,558980.0,3553610.0,562180.0,3556810.0
train_0494_r4560_c0,train,4560,0,1,499960.0,3551210.0,503160.0,3554410.0
train_0495_r4560_c240,train,4560,240,0,502360.0,3551210.0,505560.0,3554410.0
train_0496_r4560_c480,train,4560,480,0,504760.0,3551210.0,507960.0,3554410.0
train_0497_r4560_c720,train,4560,720,1,507160.0,3551210.0,510360.0,3554410.0
train_0498_r4560_c960,train,4560,960,3,509560.0,3551210.0,512760.0,3554410.0
train_0499_r4560_c1200,train,4560,1200,3,511960.0,3551210.0,515160.0,3554410.0
train_0500_r4560_c1440,train,4560,1440,2,514360.0,3551210.0,517560.0,3554410.0
train_0501_r4560_c1680,train,4560,1680,0,516760.0,3551210.0,519960.0,3554410.0
train_0502_r4560_c1920,train,4560,1920,5,519160.0,3551210.0,522360.0,3554410.0
train_0503_r4560_c2160,train,4560,2160,0,521560.0,3551210.0,524760.0,3554410.0
train_0504_r4560_c2400,train,4560,2400,1,523960.0,3551210.0,527160.0,3554410.0
train_0505_r4560_c2640,train,4560,2640,0,526360.0,3551210.0,529560.0,3554410.0
train_0506_r4560_c2880,train,4560,2880,2,528760.0,3551210.0,531960.0,3554410.0
train_0507_r4560_c3120,train,4560,3120,1,531160.0,3551210.0,534360.0,3554410.0
train_0508_r4560_c3360,train,4560,3360,0,533560.0,3551210.0,536760.0,3554410.0
train_0509_r4560_c3600,train,4560,3600,3,535960.0,3551210.0,539160.0,3554410.0
train_0510_r4560_c3840,train,4560,3840,1,538360.0,3551210.0,541560.0,3554410.0
train_0511_r4560_c4080,train,4560,4080,4,540760.0,3551210.0,543960.0,3554410.0
train_0512_r4560_c4320,train,4560,4320,3,543160.0,3551210.0,546360.0,3554410.0
train_0513_r4560_c4560,train,4560,4560,2,545560.0,3551210.0,548760.0,3554410.0
train_0514_r4560_c4800,train,4560,4800,2,547960.0,3551210.0,551160.0,3554410.0
train_0515_r4560_c5040,train,4560,5040,3,550360.0,3551210.0,553560.0,3554410.0
train_0516_r4560_c5280,train,4560,5280,2,552760.0,3551210.0,555960.0,3554410.0
train_0517_r4560_c5520,train,4560,5520,1,555160.0,3551210.0,558360.0,3554410.0
train_0518_r4560_c5760,train,4560,5760,0,557560.0,3551210.0,560760.0,3554410.0
train_0519_r4560_c5902,train,4560,5902,1,558980.0,3551210.0,562180.0,3554410.0
train_0520_r4800_c0,train,4800,0,0,499960.0,3548810.0,503160.0,3552010.0
train_0521_r4800_c240,train,4800,240,0,502360.0,3548810.0,505560.0,3552010.0
train_0522_r4800_c480,train,4800,480,0,504760.0,3548810.0,507960.0,3552010.0
train_0523_r4800_c720,train,4800,720,0,507160.0,3548810.0,510360.0,3552010.0
train_0524_r4800_c960,train,4800,960,1,509560.0,3548810.0,512760.0,3552010.0
train_0525_r4800_c1200,train,4800,1200,1,511960.0,3548810.0,515160.0,3552010.0
train_0526_r4800_c1440,train,4800,1440,0,514360.0,3548810.0,517560.0,3552010.0
train_0527_r4800_c1680,train,4800,1680,0,516760.0,3548810.0,519960.0,3552010.0
train_0528_r4800_c1920,train,4800,1920,0,519160.0,3548810.0,522360.0,3552010.0
train_0529_r4800_c2160,train,4800,2160,2,521560.0,3548810.0,524760.0,3552010.0
train_0530_r4800_c2400,train,4800,2400,3,523960.0,3548810.0,527160.0,3552010.0
train_0531_r4800_c2640,train,4800,2640,0,526360.0,3548810.0,529560.0,3552010.0
train_0532_r4800_c2880,train,4800,2880,1,528760.0,3548810.0,531960.0,3552010.0
train_0533_r4800_c3120,train,4800,3120,2,531160.0,3548810.0,534360.0,3552010.0
train_0534_r4800_c3360,train,4800,3360,2,533560.0,3548810.0,536760.0,3552010.0
train_0535_r4800_c3600,train,4800,3600,1,535960.0,3548810.0,539160.0,3552010.0
train_0536_r4800_c3840,train,4800,3840,0,538360.0,3548810.0,541560.0,3552010.0
train_0537_r4800_c4080,train,4800,4080,3,540760.0,3548810.0,543960.0,3552010.0
train_0538_r4800_c4320,train,4800,4320,6,543160.0,3548810.0,546360.0,3552010.0
train_0539_r4800_c4560,train,4800,4560,4,545560.0,3548810.0,548760.0,3552010.0
train_0540_r4800_c4800,train,4800,4800,2,547960.0,3548810.0,551160.0,3552010.0
train_0541_r4800_c5040,train,4800,5040,1,550360.0,3548810.0,553560.0,3552010.0
train_0542_r4800_c5280,train,4800,5280,1,552760.0,3548810.0,555960.0,3552010.0
train_0543_r4800_c5520,train,4800,5520,0,555160.0,3548810.0,558360.0,3552010.0
train_0544_r4800_c5760,train,4800,5760,9,557560.0,3548810.0,560760.0,3552010.0
train_0545_r4800_c5902,train,4800,5902,9,558980.0,3548810.0,562180.0,3552010.0
train_0546_r5040_c0,train,5040,0,2,499960.0,3546410.0,503160.0,3549610.0
train_0547_r5040_c240,train,5040,240,0,502360.0,3546410.0,505560.0,3549610.0
train_0548_r5040_c480,train,5040,480,0,504760.0,3546410.0,507960.0,3549610.0
train_0549_r5040_c720,train,5040,720,0,507160.0,3546410.0,510360.0,3549610.0
train_0550_r5040_c960,train,5040,960,0,509560.0,3546410.0,512760.0,3549610.0
train_0551_r5040_c1200,train,5040,1200,0,511960.0,3546410.0,515160.0,3549610.0
train_0552_r5040_c1440,train,5040,1440,0,514360.0,3546410.0,517560.0,3549610.0
train_0553_r5040_c1680,train,5040,1680,0,516760.0,3546410.0,519960.0,3549610.0
train_0554_r5040_c1920,train,5040,1920,0,519160.0,3546410.0,522360.0,3549610.0
train_0555_r5040_c2160,train,5040,2160,1,521560.0,3546410.0,524760.0,3549610.0
train_0556_r5040_c2400,train,5040,2400,4,523960.0,3546410.0,527160.0,3549610.0
train_0557_r5040_c2640,train,5040,2640,4,526360.0,3546410.0,529560.0,3549610.0
train_0558_r5040_c2880,train,5040,2880,0,528760.0,3546410.0,531960.0,3549610.0
train_0559_r5040_c3120,train,5040,3120,0,531160.0,3546410.0,534360.0,3549610.0
train_0560_r5040_c3360,train,5040,3360,3,533560.0,3546410.0,536760.0,3549610.0
train_0561_r5040_c3600,train,5040,3600,3,535960.0,3546410.0,539160.0,3549610.0
train_0562_r5040_c3840,train,5040,3840,5,538360.0,3546410.0,541560.0,3549610.0
train_0563_r5040_c4080,train,5040,4080,2,540760.0,3546410.0,543960.0,3549610.0
train_0564_r5040_c4320,train,5040,4320,3,543160.0,3546410.0,546360.0,3549610.0
train_0565_r5040_c4560,train,5040,4560,6,545560.0,3546410.0,548760.0,3549610.0
train_0566_r5040_c4800,train,5040,4800,6,547960.0,3546410.0,551160.0,3549610.0
train_0567_r5040_c5040,train,5040,5040,2,550360.0,3546410.0,553560.0,3549610.0
train_0568_r5040_c5280,train,5040,5280,2,552760.0,3546410.0,555960.0,3549610.0
train_0569_r5040_c5520,train,5040,5520,1,555160.0,3546410.0,558360.0,3549610.0
train_0570_r5040_c5760,train,5040,5760,2,557560.0,3546410.0,560760.0,3549610.0
train_0571_r5040_c5902,train,5040,5902,0,558980.0,3546410.0,562180.0,3549610.0
train_0572_r5280_c0,train,5280,0,2,499960.0,3544010.0,503160.0,3547210.0
train_0573_r5280_c240,train,5280,240,0,502360.0,3544010.0,505560.0,3547210.0
train_0574_r5280_c480,train,5280,480,0,504760.0,3544010.0,507960.0,3547210.0
train_0575_r5280_c720,train,5280,720,0,507160.0,3544010.0,510360.0,3547210.0
train_0576_r5280_c960,train,5280,960,0,509560.0,3544010.0,512760.0,3547210.0
train_0577_r5280_c1200,train,5280,1200,0,511960.0,3544010.0,515160.0,3547210.0
train_0578_r5280_c1440,train,5280,1440,1,514360.0,3544010.0,517560.0,3547210.0
train_0579_r5280_c1680,train,5280,1680,0,516760.0,3544010.0,519960.0,3547210.0
train_0580_r5280_c1920,train,5280,1920,1,519160.0,3544010.0,522360.0,3547210.0
train_0581_r5280_c2160,train,5280,2160,2,521560.0,3544010.0,524760.0,3547210.0
train_0582_r5280_c2400,train,5280,2400,1,523960.0,3544010.0,527160.0,3547210.0
train_0583_r5280_c2640,train,5280,2640,2,526360.0,3544010.0,529560.0,3547210.0
train_0584_r5280_c2880,train,5280,2880,0,528760.0,3544010.0,531960.0,3547210.0
train_0585_r5280_c3120,train,5280,3120,1,531160.0,3544010.0,534360.0,3547210.0
train_0586_r5280_c3360,train,5280,3360,0,533560.0,3544010.0,536760.0,3547210.0
train_0587_r5280_c3600,train,5280,3600,3,535960.0,3544010.0,539160.0,3547210.0
train_0588_r5280_c3840,train,5280,3840,3,538360.0,3544010.0,541560.0,3547210.0
train_0589_r5280_c4080,train,5280,4080,4,540760.0,3544010.0,543960.0,3547210.0
train_0590_r5280_c4320,train,5280,4320,2,543160.0,3544010.0,546360.0,3547210.0
train_0591_r5280_c4560,train,5280,4560,2,545560.0,3544010.0,548760.0,3547210.0
train_0592_r5280_c4800,train,5280,4800,5,547960.0,3544010.0,551160.0,3547210.0
train_0593_r5280_c5040,train,5280,5040,4,550360.0,3544010.0,553560.0,3547210.0
train_0594_r5280_c5280,train,5280,5280,7,552760.0,3544010.0,555960.0,3547210.0
train_0595_r5280_c5520,train,5280,5520,4,555160.0,3544010.0,558360.0,3547210.0
train_0596_r5280_c5760,train,5280,5760,1,557560.0,3544010.0,560760.0,3547210.0
train_0597_r5280_c5902,train,5280,5902,0,558980.0,3544010.0,562180.0,3547210.0
train_0598_r5520_c0,train,5520,0,0,499960.0,3541610.0,503160.0,3544810.0
train_0599_r5520_c240,train,5520,240,1,502360.0,3541610.0,505560.0,3544810.0
train_0600_r5520_c480,train,5520,480,1,504760.0,3541610.0,507960.0,3544810.0
train_0601_r5520_c720,train,5520,720,0,507160.0,3541610.0,510360.0,3544810.0
train_0602_r5520_c960,train,5520,960,0,509560.0,3541610.0,512760.0,3544810.0
train_0603_r5520_c1200,train,5520,1200,0,511960.0,3541610.0,515160.0,3544810.0
train_0604_r5520_c1440,train,5520,1440,0,514360.0,3541610.0,517560.0,3544810.0
train_0605_r5520_c1680,train,5520,1680,0,516760.0,3541610.0,519960.0,3544810.0
train_0606_r5520_c1920,train,5520,1920,0,519160.0,3541610.0,522360.0,3544810.0
train_0607_r5520_c2160,train,5520,2160,0,521560.0,3541610.0,524760.0,3544810.0
train_0608_r5520_c2400,train,5520,2400,3,523960.0,3541610.0,527160.0,3544810.0
train_0609_r5520_c2640,train,5520,2640,3,526360.0,3541610.0,529560.0,3544810.0
train_0610_r5520_c2880,train,5520,2880,1,528760.0,3541610.0,531960.0,3544810.0
train_0611_r5520_c3120,train,5520,3120,3,531160.0,3541610.0,534360.0,3544810.0
train_0612_r5520_c3360,train,5520,3360,1,533560.0,3541610.0,536760.0,3544810.0
train_0613_r5520_c3600,train,5520,3600,0,535960.0,3541610.0,539160.0,3544810.0
train_0614_r5520_c3840,train,5520,3840,0,538360.0,3541610.0,541560.0,3544810.0
train_0615_r5520_c4080,train,5520,4080,2,540760.0,3541610.0,543960.0,3544810.0
train_0616_r5520_c4320,train,5520,4320,3,543160.0,3541610.0,546360.0,3544810.0
train_0617_r5520_c4560,train,5520,4560,4,545560.0,3541610.0,548760.0,3544810.0
train_0618_r5520_c4800,train,5520,4800,0,547960.0,3541610.0,551160.0,3544810.0
train_0619_r5520_c5040,train,5520,5040,2,550360.0,3541610.0,553560.0,3544810.0
train_0620_r5520_c5280,train,5520,5280,7,552760.0,3541610.0,555960.0,3544810.0
train_0621_r5520_c5520,train,5520,5520,4,555160.0,3541610.0,558360.0,3544810.0
train_0622_r5520_c5760,train,5520,5760,0,557560.0,3541610.0,560760.0,3544810.0
train_0623_r5520_c5902,train,5520,5902,1,558980.0,3541610.0,562180.0,3544810.0
train_0624_r5760_c0,train,5760,0,1,499960.0,3539210.0,503160.0,3542410.0
train_0625_r5760_c240,train,5760,240,1,502360.0,3539210.0,505560.0,3542410.0
train_0626_r5760_c480,train,5760,480,1,504760.0,3539210.0,507960.0,3542410.0
train_0627_r5760_c720,train,5760,720,0,507160.0,3539210.0,510360.0,3542410.0
train_0628_r5760_c960,train,5760,960,0,509560.0,3539210.0,512760.0,3542410.0
train_0629_r5760_c1200,train,5760,1200,0,511960.0,3539210.0,515160.0,3542410.0
train_0630_r5760_c1440,train,5760,1440,0,514360.0,3539210.0,517560.0,3542410.0
