tile_name,split,row_start,col_start,tell_count,left,bottom,right,top
train_0314_r7296_c3840,train,7296,3840,0,538360.0,3521930.0,543480.0,3527050.0
train_0315_r7296_c4224,train,7296,4224,3,542200.0,3521930.0,547320.0,3527050.0
train_0316_r7296_c4608,train,7296,4608,1,546040.0,3521930.0,551160.0,3527050.0
train_0317_r7296_c4992,train,7296,4992,1,549880.0,3521930.0,555000.0,3527050.0
train_0318_r7296_c5376,train,7296,5376,0,553720.0,3521930.0,558840.0,3527050.0
train_0319_r7296_c5710,train,7296,5710,1,557060.0,3521930.0,562180.0,3527050.0
train_0320_r7680_c0,train,7680,0,1,499960.0,3518090.0,505080.0,3523210.0
train_0321_r7680_c384,train,7680,384,0,503800.0,3518090.0,508920.0,3523210.0
train_0322_r7680_c768,train,7680,768,0,507640.0,3518090.0,512760.0,3523210.0
train_0323_r7680_c1152,train,7680,1152,3,511480.0,3518090.0,516600.0,3523210.0
train_0324_r7680_c1536,train,7680,1536,2,515320.0,3518090.0,520440.0,3523210.0
train_0325_r7680_c1920,train,7680,1920,1,519160.0,3518090.0,524280.0,3523210.0
train_0326_r7680_c2304,train,7680,2304,1,523000.0,3518090.0,528120.0,3523210.0
train_0327_r7680_c2688,train,7680,2688,4,526840.0,3518090.0,531960.0,3523210.0
train_0328_r7680_c3072,train,7680,3072,4,530680.0,3518090.0,535800.0,3523210.0
train_0329_r7680_c3456,train,7680,3456,1,534520.0,3518090.0,539640.0,3523210.0
train_0330_r7680_c3840,train,7680,3840,1,538360.0,3518090.0,543480.0,3523210.0
train_0331_r7680_c4224,train,7680,4224,2,542200.0,3518090.0,547320.0,3523210.0
train_0332_r7680_c4608,train,7680,4608,0,546040.0,3518090.0,551160.0,3523210.0
train_0333_r7680_c4992,train,7680,4992,0,549880.0,3518090.0,555000.0,3523210.0
train_0334_r7680_c5376,train,7680,5376,0,553720.0,3518090.0,558840.0,3523210.0
train_0335_r7680_c5710,train,7680,5710,0,557060.0,3518090.0,562180.0,3523210.0
train_0336_r8064_c0,train,8064,0,2,499960.0,3514250.0,505080.0,3519370.0
train_0337_r8064_c384,train,8064,384,0,503800.0,3514250.0,508920.0,3519370.0
train_0338_r8064_c768,train,8064,768,0,507640.0,3514250.0,512760.0,3519370.0
train_0339_r8064_c1152,train,8064,1152,2,511480.0,3514250.0,516600.0,3519370.0
train_0340_r8064_c1536,train,8064,1536,0,515320.0,3514250.0,520440.0,3519370.0
train_0341_r8064_c1920,train,8064,1920,0,519160.0,3514250.0,524280.0,3519370.0
train_0342_r8064_c2304,train,8064,2304,0,523000.0,3514250.0,528120.0,3519370.0
train_0343_r8064_c2688,train,8064,2688,0,526840.0,3514250.0,531960.0,3519370.0
train_0344_r8064_c3072,train,8064,3072,4,530680.0,3514250.0,535800.0,3519370.0
train_0345_r8064_c3456,train,8064,3456,4,534520.0,3514250.0,539640.0,3519370.0
train_0346_r8064_c3840,train,8064,3840,0,538360.0,3514250.0,543480.0,3519370.0
train_0347_r8064_c4224,train,8064,4224,0,542200.0,3514250.0,547320.0,3519370.0
train_0348_r8064_c4608,train,8064,4608,5,546040.0,3514250.0,551160.0,3519370.0
train_0349_r8064_c4992,train,8064,4992,0,549880.0,3514250.0,555000.0,3519370.0
train_0350_r8064_c5376,train,8064,5376,5,553720.0,3514250.0,558840.0,3519370.0
train_0351_r8064_c5710,train,8064,5710,1,557060.0,3514250.0,562180.0,3519370.0
train_0352_r8448_c0,train,8448,0,1,499960.0,3510410.0,505080.0,3515530.0
train_0353_r8448_c384,train,8448,384,0,503800.0,3510410.0,508920.0,3515530.0
train_0354_r8448_c768,train,8448,768,0,507640.0,3510410.0,512760.0,3515530.0
train_0355_r8448_c1152,train,8448,1152,0,511480.0,3510410.0,516600.0,3515530.0
train_0356_r8448_c1536,train,8448,1536,0,515320.0,3510410.0,520440.0,3515530.0
train_0357_r8448_c1920,train,8448,1920,0,519160.0,3510410.0,524280.0,3515530.0
train_0358_r8448_c2304,train,8448,2304,0,523000.0,3510410.0,528120.0,3515530.0
train_0359_r8448_c2688,train,8448,2688,2,526840.0,3510410.0,531960.0,3515530.0
train_0360_r8448_c3072,train,8448,3072,6,530680.0,3510410.0,535800.0,3515530.0
train_0361_r8448_c3456,train,8448,3456,4,534520.0,3510410.0,539640.0,3515530.0
train_0362_r8448_c3840,train,8448,3840,0,538360.0,3510410.0,543480.0,3515530.0
train_0363_r8448_c4224,train,8448,4224,0,542200.0,3510410.0,547320.0,3515530.0
train_0364_r8448_c4608,train,8448,4608,5,546040.0,3510410.0,551160.0,3515530.0
train_0365_r8448_c4992,train,8448,4992,2,549880.0,3510410.0,555000.0,3515530.0
train_0366_r8448_c5376,train,8448,5376,7,553720.0,3510410.0,558840.0,3515530.0
train_0367_r8448_c5710,train,8448,5710,1,557060.0,3510410.0,562180.0,3515530.0
train_0368_r8832_c0,train,8832,0,4,499960.0,3506570.0,505080.0,3511690.0
train_0369_r8832_c384,train,8832,384,0,503800.0,3506570.0,508920.0,3511690.0
train_0370_r8832_c768,train,8832,768,1,507640.0,3506570.0,512760.0,3511690.0
train_0371_r8832_c1152,train,8832,1152,0,511480.0,3506570.0,516600.0,3511690.0
train_0372_r8832_c1536,train,8832,1536,0,515320.0,3506570.0,520440.0,3511690.0
train_0373_r8832_c1920,train,8832,1920,1,519160.0,3506570.0,524280.0,3511690.0
train_0374_r8832_c2304,train,8832,2304,1,523000.0,3506570.0,528120.0,3511690.0
train_0375_r8832_c2688,train,8832,2688,3,526840.0,3506570.0,531960.0,3511690.0
train_0376_r8832_c3072,train,8832,3072,6,530680.0,3506570.0,535800.0,3511690.0
train_0377_r8832_c3456,train,8832,3456,2,534520.0,3506570.0,539640.0,3511690.0
train_0378_r8832_c3840,train,8832,3840,1,538360.0,3506570.0,543480.0,3511690.0
train_0379_r8832_c4224,train,8832,4224,0,542200.0,3506570.0,547320.0,3511690.0
train_0380_r8832_c4608,train,8832,4608,3,546040.0,3506570.0,551160.0,3511690.0
train_0381_r8832_c4992,train,8832,4992,6,549880.0,3506570.0,555000.0,3511690.0
train_0382_r8832_c5376,train,8832,5376,0,553720.0,3506570.0,558840.0,3511690.0
train_0383_r8832_c5710,train,8832,5710,1,557060.0,3506570.0,562180.0,3511690.0
train_0384_r9216_c0,train,9216,0,5,499960.0,3502730.0,505080.0,3507850.0
train_0385_r9216_c384,train,9216,384,3,503800.0,3502730.0,508920.0,3507850.0
train_0386_r9216_c768,train,9216,768,0,507640.0,3502730.0,512760.0,3507850.0
train_0387_r9216_c1152,train,9216,1152,4,511480.0,3502730.0,516600.0,3507850.0
train_0388_r9216_c1536,train,9216,1536,2,515320.0,3502730.0,520440.0,3507850.0
train_0389_r9216_c1920,train,9216,1920,2,519160.0,3502730.0,524280.0,3507850.0
train_0390_r9216_c2304,train,9216,2304,1,523000.0,3502730.0,528120.0,3507850.0
train_0391_r9216_c2688,train,9216,2688,0,526840.0,3502730.0,531960.0,3507850.0
train_0392_r9216_c3072,train,9216,3072,1,530680.0,3502730.0,535800.0,3507850.0
train_0393_r9216_c3456,train,9216,3456,8,534520.0,3502730.0,539640.0,3507850.0
train_0394_r9216_c3840,train,9216,3840,2,538360.0,3502730.0,543480.0,3507850.0
train_0395_r9216_c4224,train,9216,4224,4,542200.0,3502730.0,547320.0,3507850.0
train_0396_r9216_c4608,train,9216,4608,11,546040.0,3502730.0,551160.0,3507850.0
train_0397_r9216_c4992,train,9216,4992,4,549880.0,3502730.0,555000.0,3507850.0
train_0398_r9216_c5376,train,9216,5376,4,553720.0,3502730.0,558840.0,3507850.0
train_0399_r9216_c5710,train,9216,5710,4,557060.0,3502730.0,562180.0,3507850.0
train_0400_r9600_c0,train,9600,0,2,499960.0,3498890.0,505080.0,3504010.0
train_0401_r9600_c384,train,9600,384,2,503800.0,3498890.0,508920.0,3504010.0
train_0402_r9600_c768,train,9600,768,0,507640.0,3498890.0,512760.0,3504010.0
train_0403_r9600_c1152,train,9600,1152,3,511480.0,3498890.0,516600.0,3504010.0
train_0404_r9600_c1536,train,9600,1536,4,515320.0,3498890.0,520440.0,3504010.0
train_0405_r9600_c1920,train,9600,1920,3,519160.0,3498890.0,524280.0,3504010.0
train_0406_r9600_c2304,train,9600,2304,10,523000.0,3498890.0,528120.0,3504010.0
train_0407_r9600_c2688,train,9600,2688,6,526840.0,3498890.0,531960.0,3504010.0
train_0408_r9600_c3072,train,9600,3072,2,530680.0,3498890.0,535800.0,3504010.0
train_0409_r9600_c3456,train,9600,3456,12,534520.0,3498890.0,539640.0,3504010.0
train_0410_r9600_c3840,train,9600,3840,10,538360.0,3498890.0,543480.0,3504010.0
train_0411_r9600_c4224,train,9600,4224,2,542200.0,3498890.0,547320.0,3504010.0
train_0412_r9600_c4608,train,9600,4608,9,546040.0,3498890.0,551160.0,3504010.0
train_0413_r9600_c4992,train,9600,4992,5,549880.0,3498890.0,555000.0,3504010.0
train_0414_r9600_c5376,train,9600,5376,0,553720.0,3498890.0,558840.0,3504010.0
train_0415_r9600_c5710,train,9600,5710,1,557060.0,3498890.0,562180.0,3504010.0
train_0416_r9984_c0,train,9984,0,0,499960.0,3495050.0,505080.0,3500170.0
train_0417_r9984_c384,train,9984,384,2,503800.0,3495050.0,508920.0,3500170.0
train_0418_r9984_c768,train,9984,768,1,507640.0,3495050.0,512760.0,3500170.0
train_0419_r9984_c1152,train,9984,1152,0,511480.0,3495050.0,516600.0,3500170.0
train_0420_r9984_c1536,train,9984,1536,0,515320.0,3495050.0,520440.0,3500170.0
train_0421_r9984_c1920,train,9984,1920,4,519160.0,3495050.0,524280.0,3500170.0
train_0422_r9984_c2304,train,9984,2304,6,523000.0,3495050.0,528120.0,3500170.0
train_0423_r9984_c2688,train,9984,2688,5,526840.0,3495050.0,531960.0,3500170.0
train_0424_r9984_c3072,train,9984,3072,1,530680.0,3495050.0,535800.0,3500170.0
train_0425_r9984_c3456,train,9984,3456,4,534520.0,3495050.0,539640.0,3500170.0
train_0426_r9984_c3840,train,9984,3840,4,538360.0,3495050.0,543480.0,3500170.0
train_0427_r9984_c4224,train,9984,4224,3,542200.0,3495050.0,547320.0,3500170.0
train_0428_r9984_c4608,train,9984,4608,6,546040.0,3495050.0,551160.0,3500170.0
train_0429_r9984_c4992,train,9984,4992,2,549880.0,3495050.0,555000.0,3500170.0
train_0430_r9984_c5376,train,9984,5376,0,553720.0,3495050.0,558840.0,3500170.0
train_0431_r9984_c5710,train,9984,5710,0,557060.0,3495050.0,562180.0,3500170.0
train_0432_r10368_c0,train,10368,0,0,499960.0,3491210.0,505080.0,3496330.0
train_0433_r10368_c384,train,10368,384,0,503800.0,3491210.0,508920.0,3496330.0
train_0434_r10368_c768,train,10368,768,1,507640.0,3491210.0,512760.0,3496330.0
train_0435_r10368_c1152,train,10368,1152,3,511480.0,3491210.0,516600.0,3496330.0
train_0436_r10368_c1536,train,10368,1536,2,515320.0,3491210.0,520440.0,3496330.0
train_0437_r10368_c1920,train,10368,1920,2,519160.0,3491210.0,524280.0,3496330.0
train_0438_r10368_c2304,train,10368,2304,3,523000.0,3491210.0,528120.0,3496330.0
train_0439_r10368_c2688,train,10368,2688,5,526840.0,3491210.0,531960.0,3496330.0
train_0440_r10368_c3072,train,10368,3072,2,530680.0,3491210.0,535800.0,3496330.0
train_0441_r10368_c3456,train,10368,3456,0,534520.0,3491210.0,539640.0,3496330.0
train_0442_r10368_c3840,train,10368,3840,0,538360.0,3491210.0,543480.0,3496330.0
train_0443_r10368_c4224,train,10368,4224,0,542200.0,3491210.0,547320.0,3496330.0
train_0444_r10368_c4608,train,10368,4608,9,546040.0,3491210.0,551160.0,3496330.0
train_0445_r10368_c4992,train,10368,4992,15,549880.0,3491210.0,555000.0,3496330.0
train_0446_r10368_c5376,train,10368,5376,3,553720.0,3491210.0,558840.0,3496330.0
train_0447_r10368_c5710,train,10368,5710,1,557060.0,3491210.0,562180.0,3496330.0
train_0448_r10468_c0,train,10468,0,0,499960.0,3490210.0,505080.0,3495330.0
train_0449_r10468_c384,train,10468,384,0,503800.0,3490210.0,508920.0,3495330.0
train_0450_r10468_c768,train,10468,768,1,507640.0,3490210.0,512760.0,3495330.0
train_0451_r10468_c1152,train,10468,1152,4,511480.0,3490210.0,516600.0,3495330.0
train_0452_r10468_c1536,train,10468,1536,4,515320.0,3490210.0,520440.0,3495330.0
train_0453_r10468_c1920,train,10468,1920,2,519160.0,3490210.0,524280.0,3495330.0
train_0454_r10468_c2304,train,10468,2304,4,523000.0,3490210.0,528120.0,3495330.0
train_0455_r10468_c2688,train,10468,2688,6,526840.0,3490210.0,531960.0,3495330.0
train_0456_r10468_c3072,train,10468,3072,3,530680.0,3490210.0,535800.0,3495330.0
train_0457_r10468_c3456,train,10468,3456,2,534520.0,3490210.0,539640.0,3495330.0
train_0458_r10468_c3840,train,10468,3840,0,538360.0,3490210.0,543480.0,3495330.0
train_0459_r10468_c4224,train,10468,4224,0,542200.0,3490210.0,547320.0,3495330.0
train_0460_r10468_c4608,train,10468,4608,7,546040.0,3490210.0,551160.0,3495330.0
train_0461_r10468_c4992,train,10468,4992,16,549880.0,3490210.0,555000.0,3495330.0
train_0462_r10468_c5376,train,10468,5376,5,553720.0,3490210.0,558840.0,3495330.0
train_0463_r10468_c5710,train,10468,5710,2,557060.0,3490210.0,562180.0,3495330.0
val_0000_r0_c6221,val,0,6221,1,562170.0,3594890.0,567290.0,3600010.0
val_0001_r0_c6605,val,0,6605,0,566010.0,3594890.0,571130.0,3600010.0
val_0002_r0_c6842,val,0,6842,0,568380.0,3594890.0,573500.0,3600010.0
val_0003_r384_c6221,val,384,6221,0,562170.0,3591050.0,567290.0,3596170.0
val_0004_r384_c6605,val,384,6605,0,566010.0,3591050.0,571130.0,3596170.0
val_0005_r384_c6842,val,384,6842,0,568380.0,3591050.0,573500.0,3596170.0
val_0006_r768_c6221,val,768,6221,0,562170.0,3587210.0,567290.0,3592330.0
val_0007_r768_c6605,val,768,6605,0,566010.0,3587210.0,571130.0,3592330.0
val_0008_r768_c6842,val,768,6842,0,568380.0,3587210.0,573500.0,3592330.0
val_0009_r1152_c6221,val,1152,6221,6,562170.0,3583370.0,567290.0,3588490.0
val_0010_r1152_c6605,val,1152,6605,5,566010.0,3583370.0,571130.0,3588490.0
val_0011_r1152_c6842,val,1152,6842,2,568380.0,3583370.0,573500.0,3588490.0
val_0012_r1536_c6221,val,1536,6221,9,562170.0,3579530.0,567290.0,3584650.0
val_0013_r1536_c6605,val,1536,6605,9,566010.0,3579530.0,571130.0,3584650.0
val_0014_r1536_c6842,val,1536,6842,8,568380.0,3579530.0,573500.0,3584650.0
val_0015_r1920_c6221,val,1920,6221,9,562170.0,3575690.0,567290.0,3580810.0
val_0016_r1920_c6605,val,1920,6605,13,566010.0,3575690.0,571130.0,3580810.0
val_0017_r1920_c6842,val,1920,6842,7,568380.0,3575690.0,573500.0,3580810.0
val_0018_r2304_c6221,val,2304,6221,5,562170.0,3571850.0,567290.0,3576970.0
val_0019_r2304_c6605,val,2304,6605,2,566010.0,3571850.0,571130.0,3576970.0
val_0020_r2304_c6842,val,2304,6842,0,568380.0,3571850.0,573500.0,3576970.0
val_0021_r2688_c6221,val,2688,6221,9,562170.0,3568010.0,567290.0,3573130.0
val_0022_r2688_c6605,val,2688,6605,8,566010.0,3568010.0,571130.0,3573130.0
val_0023_r2688_c6842,val,2688,6842,1,568380.0,3568010.0,573500.0,3573130.0
val_0024_r3072_c6221,val,3072,6221,7,562170.0,3564170.0,567290.0,3569290.0
val_0025_r3072_c6605,val,3072,6605,1,566010.0,3564170.0,571130.0,3569290.0
val_0026_r3072_c6842,val,3072,6842,3,568380.0,3564170.0,573500.0,3569290.0
val_0027_r3456_c6221,val,3456,6221,3,562170.0,3560330.0,567290.0,3565450.0
val_0028_r3456_c6605,val,3456,6605,2,566010.0,3560330.0,571130.0,3565450.0
val_0029_r3456_c6842,val,3456,6842,4,568380.0,3560330.0,573500.0,3565450.0
val_0030_r3840_c6221,val,3840,6221,3,562170.0,3556490.0,567290.0,3561610.0
val_0031_r3840_c6605,val,3840,6605,0,566010.0,3556490.0,571130.0,3561610.0
val_0032_r3840_c6842,val,3840,6842,0,568380.0,3556490.0,573500.0,3561610.0
val_0033_r4224_c6221,val,4224,6221,0,562170.0,3552650.0,567290.0,3557770.0
val_0034_r4224_c6605,val,4224,6605,1,566010.0,3552650.0,571130.0,3557770.0
val_0035_r4224_c6842,val,4224,6842,0,568380.0,3552650.0,573500.0,3557770.0
val_0036_r4608_c6221,val,4608,6221,2,562170.0,3548810.0,567290.0,3553930.0
val_0037_r4608_c6605,val,4608,6605,1,566010.0,3548810.0,571130.0,3553930.0
val_0038_r4608_c6842,val,4608,6842,0,568380.0,3548810.0,573500.0,3553930.0
val_0039_r4992_c6221,val,4992,6221,5,562170.0,3544970.0,567290.0,3550090.0
val_0040_r4992_c6605,val,4992,6605,8,566010.0,3544970.0,571130.0,3550090.0
val_0041_r4992_c6842,val,4992,6842,5,568380.0,3544970.0,573500.0,3550090.0
val_0042_r5376_c6221,val,5376,6221,5,562170.0,3541130.0,567290.0,3546250.0
val_0043_r5376_c6605,val,5376,6605,8,566010.0,3541130.0,571130.0,3546250.0
val_0044_r5376_c6842,val,5376,6842,5,568380.0,3541130.0,573500.0,3546250.0
val_0045_r5760_c6221,val,5760,6221,3,562170.0,3537290.0,567290.0,3542410.0
val_0046_r5760_c6605,val,5760,6605,0,566010.0,3537290.0,571130.0,3542410.0
val_0047_r5760_c6842,val,5760,6842,0,568380.0,3537290.0,573500.0,3542410.0
val_0048_r6144_c6221,val,6144,6221,5,562170.0,3533450.0,567290.0,3538570.0
val_0049_r6144_c6605,val,6144,6605,0,566010.0,3533450.0,571130.0,3538570.0
val_0050_r6144_c6842,val,6144,6842,2,568380.0,3533450.0,573500.0,3538570.0
val_0051_r6528_c6221,val,6528,6221,10,562170.0,3529610.0,567290.0,3534730.0
val_0052_r6528_c6605,val,6528,6605,2,566010.0,3529610.0,571130.0,3534730.0
val_0053_r6528_c6842,val,6528,6842,1,568380.0,3529610.0,573500.0,3534730.0
val_0054_r6912_c6221,val,6912,6221,12,562170.0,3525770.0,567290.0,3530890.0
val_0055_r6912_c6605,val,6912,6605,4,566010.0,3525770.0,571130.0,3530890.0
val_0056_r6912_c6842,val,6912,6842,2,568380.0,3525770.0,573500.0,3530890.0
val_0057_r7296_c6221,val,7296,6221,8,562170.0,3521930.0,567290.0,3527050.0
val_0058_r7296_c6605,val,7296,6605,9,566010.0,3521930.0,571130.0,3527050.0
val_0059_r7296_c6842,val,7296,6842,4,568380.0,3521930.0,573500.0,3527050.0
val_0060_r7680_c6221,val,7680,6221,8,562170.0,3518090.0,567290.0,3523210.0
val_0061_r7680_c6605,val,7680,6605,13,566010.0,3518090.0,571130.0,3523210.0
val_0062_r7680_c6842,val,7680,6842,8,568380.0,3518090.0,573500.0,3523210.0
val_0063_r8064_c6221,val,8064,6221,1,562170.0,3514250.0,567290.0,3519370.0
val_0064_r8064_c6605,val,8064,6605,10,566010.0,3514250.0,571130.0,3519370.0
val_0065_r8064_c6842,val,8064,6842,11,568380.0,3514250.0,573500.0,3519370.0
val_0066_r8448_c6221,val,8448,6221,0,562170.0,3510410.0,567290.0,3515530.0
val_0067_r8448_c6605,val,8448,6605,4,566010.0,3510410.0,571130.0,3515530.0
val_0068_r8448_c6842,val,8448,6842,5,568380.0,3510410.0,573500.0,3515530.0
val_0069_r8832_c6221,val,8832,6221,0,562170.0,3506570.0,567290.0,3511690.0
val_0070_r8832_c6605,val,8832,6605,1,566010.0,3506570.0,571130.0,3511690.0
val_0071_r8832_c6842,val,8832,6842,3,568380.0,3506570.0,573500.0,3511690.0
val_0072_r9216_c6221,val,9216,6221,6,562170.0,3502730.0,567290.0,3507850.0
val_0073_r9216_c6605,val,9216,6605,5,566010.0,3502730.0,571130.0,3507850.0
val_0074_r9216_c6842,val,9216,6842,3,568380.0,3502730.0,573500.0,3507850.0
val_0075_r9600_c6221,val,9600,6221,10,562170.0,3498890.0,567290.0,3504010.0
val_0076_r9600_c6605,val,9600,6605,4,566010.0,3498890.0,571130.0,3504010.0
val_0077_r9600_c6842,val,9600,6842,4,568380.0,3498890.0,573500.0,3504010.0
val_0078_r9984_c6221,val,9984,6221,5,562170.0,3495050.0,567290.0,3500170.0
val_0079_r9984_c6605,val,9984,6605,4,566010.0,3495050.0,571130.0,3500170.0
val_0080_r9984_c6842,val,9984,6842,4,568380.0,3495050.0,573500.0,3500170.0
val_0081_r10368_c6221,val,10368,6221,4,562170.0,3491210.0,567290.0,3496330.0
val_0082_r10368_c6605,val,10368,6605,5,566010.0,3491210.0,571130.0,3496330.0
val_0083_r10368_c6842,val,10368,6842,4,568380.0,3491210.0,573500.0,3496330.0
val_0084_r10468_c6221,val,10468,6221,3,562170.0,3490210.0,567290.0,3495330.0
val_0085_r10468_c6605,val,10468,6605,6,566010.0,3490210.0,571130.0,3495330.0
val_0086_r10468_c6842,val,10468,6842,5,568380.0,3490210.0,573500.0,3495330.0
test_0000_r0_c7353,test,0,7353,1,573490.0,3594890.0,578610.0,3600010.0
test_0001_r0_c7737,test,0,7737,0,577330.0,3594890.0,582450.0,3600010.0
test_0002_r0_c8121,test,0,8121,1,581170.0,3594890.0,586290.0,3600010.0
test_0003_r0_c8505,test,0,8505,3,585010.0,3594890.0,590130.0,3600010.0
test_0004_r0_c8889,test,0,8889,1,588850.0,3594890.0,593970.0,3600010.0
test_0005_r0_c9273,test,0,9273,1,592690.0,3594890.0,597810.0,3600010.0
test_0006_r0_c9657,test,0,9657,1,596530.0,3594890.0,601650.0,3600010.0
test_0007_r0_c10041,test,0,10041,0,600370.0,3594890.0,605490.0,3600010.0
test_0008_r0_c10425,test,0,10425,0,604210.0,3594890.0,609330.0,3600010.0
test_0009_r0_c10470,test,0,10470,0,604660.0,3594890.0,609780.0,3600010.0
test_0010_r384_c7353,test,384,7353,0,573490.0,3591050.0,578610.0,3596170.0
test_0011_r384_c7737,test,384,7737,0,577330.0,3591050.0,582450.0,3596170.0
test_0012_r384_c8121,test,384,8121,3,581170.0,3591050.0,586290.0,3596170.0
test_0013_r384_c8505,test,384,8505,1,585010.0,3591050.0,590130.0,3596170.0
test_0014_r384_c8889,test,384,8889,2,588850.0,3591050.0,593970.0,3596170.0
test_0015_r384_c9273,test,384,9273,1,592690.0,3591050.0,597810.0,3596170.0
test_0016_r384_c9657,test,384,9657,1,596530.0,3591050.0,601650.0,3596170.0
test_0017_r384_c10041,test,384,10041,0,600370.0,3591050.0,605490.0,3596170.0
test_0018_r384_c10425,test,384,10425,1,604210.0,3591050.0,609330.0,3596170.0
test_0019_r384_c10470,test,384,10470,1,604660.0,3591050.0,609780.0,3596170.0
test_0020_r768_c7353,test,768,7353,0,573490.0,3587210.0,578610.0,3592330.0
test_0021_r768_c7737,test,768,7737,0,577330.0,3587210.0,582450.0,3592330.0
test_0022_r768_c8121,test,768,8121,1,581170.0,3587210.0,586290.0,3592330.0
test_0023_r768_c8505,test,768,8505,0,585010.0,3587210.0,590130.0,3592330.0
test_0024_r768_c8889,test,768,8889,1,588850.0,3587210.0,593970.0,3592330.0
test_0025_r768_c9273,test,768,9273,1,592690.0,3587210.0,597810.0,3592330.0
test_0026_r768_c9657,test,768,9657,0,596530.0,3587210.0,601650.0,3592330.0
test_0027_r768_c10041,test,768,10041,0,600370.0,3587210.0,605490.0,3592330.0
test_0028_r768_c10425,test,768,10425,1,604210.0,3587210.0,609330.0,3592330.0
test_0029_r768_c10470,test,768,10470,1,604660.0,3587210.0,609780.0,3592330.0
test_0030_r1152_c7353,test,1152,7353,0,573490.0,3583370.0,578610.0,3588490.0
test_0031_r1152_c7737,test,1152,7737,0,577330.0,3583370.0,582450.0,3588490.0
test_0032_r1152_c8121,test,1152,8121,0,581170.0,3583370.0,586290.0,3588490.0
test_0033_r1152_c8505,test,1152,8505,1,585010.0,3583370.0,590130.0,3588490.0
test_0034_r1152_c8889,test,1152,8889,0,588850.0,3583370.0,593970.0,3588490.0
test_0035_r1152_c9273,test,1152,9273,0,592690.0,3583370.0,597810.0,3588490.0
test_0036_r1152_c9657,test,1152,9657,0,596530.0,3583370.0,601650.0,3588490.0
test_0037_r1152_c10041,test,1152,10041,0,600370.0,3583370.0,605490.0,3588490.0
test_0038_r1152_c10425,test,1152,10425,0,604210.0,3583370.0,609330.0,3588490.0
test_0039_r1152_c10470,test,1152,10470,0,604660.0,3583370.0,609780.0,3588490.0
test_0040_r1536_c7353,test,1536,7353,0,573490.0,3579530.0,578610.0,3584650.0
test_0041_r1536_c7737,test,1536,7737,0,577330.0,3579530.0,582450.0,3584650.0
test_0042_r1536_c8121,test,1536,8121,0,581170.0,3579530.0,586290.0,3584650.0
test_0043_r1536_c8505,test,1536,8505,1,585010.0,3579530.0,590130.0,3584650.0
test_0044_r1536_c8889,test,1536,8889,0,588850.0,3579530.0,593970.0,3584650.0
test_0045_r1536_c9273,test,1536,9273,0,592690.0,3579530.0,597810.0,3584650.0
test_0046_r1536_c9657,test,1536,9657,0,596530.0,3579530.0,601650.0,3584650.0
test_0047_r1536_c10041,test,1536,10041,0,600370.0,3579530.0,605490.0,3584650.0
test_0048_r1536_c10425,test,1536,10425,0,604210.0,3579530.0,609330.0,3584650.0
test_0049_r1536_c10470,test,1536,10470,0,604660.0,3579530.0,609780.0,3584650.0
test_0050_r1920_c7353,test,1920,7353,0,573490.0,3575690.0,578610.0,3580810.0
test_0051_r1920_c7737,test,1920,7737,0,577330.0,3575690.0,582450.0,3580810.0
test_0052_r1920_c8121,test,1920,8121,0,581170.0,3575690.0,586290.0,3580810.0
test_0053_r1920_c8505,test,1920,8505,0,585010.0,3575690.0,590130.0,3580810.0
test_0054_r1920_c8889,test,1920,8889,0,588850.0,3575690.0,593970.0,3580810.0
test_0055_r1920_c9273,test,1920,9273,0,592690.0,3575690.0,597810.0,3580810.0
test_0056_r1920_c9657,test,1920,9657,0,596530.0,3575690.0,601650.0,3580810.0
test_0057_r1920_c10041,test,1920,10041,0,600370.0,3575690.0,605490.0,3580810.0
test_0058_r1920_c10425,test,1920,10425,0,604210.0,3575690.0,609330.0,3580810.0
test_0059_r1920_c10470,test,1920,10470,0,604660.0,3575690.0,609780.0,3580810.0
test_0060_r2304_c7353,test,2304,7353,2,573490.0,3571850.0,578610.0,3576970.0
test_0061_r2304_c7737,test,2304,7737,0,577330.0,3571850.0,582450.0,3576970.0
test_0062_r2304_c8121,test,2304,8121,0,581170.0,3571850.0,586290.0,3576970.0
test_0063_r2304_c8505,test,2304,8505,0,585010.0,3571850.0,590130.0,3576970.0
test_0064_r2304_c8889,test,2304,8889,0,588850.0,3571850.0,593970.0,3576970.0
test_0065_r2304_c9273,test,2304,9273,0,592690.0,3571850.0,597810.0,3576970.0
test_0066_r2304_c9657,test,2304,9657,0,596530.0,3571850.0,601650.0,3576970.0
test_0067_r2304_c10041,test,2304,10041,1,600370.0,3571850.0,605490.0,3576970.0
test_0068_r2304_c10425,test,2304,10425,1,604210.0,3571850.0,609330.0,3576970.0
test_0069_r2304_c10470,test,2304,10470,1,604660.0,3571850.0,609780.0,3576970.0
test_0070_r2688_c7353,test,2688,7353,0,573490.0,3568010.0,578610.0,3573130.0
test_0071_r2688_c7737,test,2688,7737,1,577330.0,3568010.0,582450.0,3573130.0
test_0072_r2688_c8121,test,2688,8121,0,581170.0,3568010.0,586290.0,3573130.0
test_0073_r2688_c8505,test,2688,8505,0,585010.0,3568010.0,590130.0,3573130.0
test_0074_r2688_c8889,test,2688,8889,0,588850.0,3568010.0,593970.0,3573130.0
test_0075_r2688_c9273,test,2688,9273,0,592690.0,3568010.0,597810.0,3573130.0
